year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,Texas,TX,Wheeler,48483,President,Other,NA,25,2306,20191203
2016,Texas,TX,Wichita,48485,President,Hillary Clinton,democrat,8770,38119,20191203
2016,Texas,TX,Wichita,48485,President,Donald Trump,republican,27631,38119,20191203
2016,Texas,TX,Wichita,48485,President,Other,NA,1718,38119,20191203
2016,Texas,TX,Wilbarger,48487,President,Hillary Clinton,democrat,809,4105,20191203
2016,Texas,TX,Wilbarger,48487,President,Donald Trump,republican,3166,4105,20191203
2016,Texas,TX,Wilbarger,48487,President,Other,NA,130,4105,20191203
2016,Texas,TX,Willacy,48489,President,Hillary Clinton,democrat,3422,5095,20191203
2016,Texas,TX,Willacy,48489,President,Donald Trump,republican,1547,5095,20191203
2016,Texas,TX,Willacy,48489,President,Other,NA,126,5095,20191203
2016,Texas,TX,Williamson,48491,President,Hillary Clinton,democrat,84468,203081,20191203
2016,Texas,TX,Williamson,48491,President,Donald Trump,republican,104175,203081,20191203
2016,Texas,TX,Williamson,48491,President,Other,NA,14438,203081,20191203
2016,Texas,TX,Wilson,48493,President,Hillary Clinton,democrat,4790,19432,20191203
2016,Texas,TX,Wilson,48493,President,Donald Trump,republican,13998,19432,20191203
2016,Texas,TX,Wilson,48493,President,Other,NA,644,19432,20191203
2016,Texas,TX,Winkler,48495,President,Hillary Clinton,democrat,420,1876,20191203
2016,Texas,TX,Winkler,48495,President,Donald Trump,republican,1403,1876,20191203
2016,Texas,TX,Winkler,48495,President,Other,NA,53,1876,20191203
2016,Texas,TX,Wise,48497,President,Hillary Clinton,democrat,3412,24776,20191203
2016,Texas,TX,Wise,48497,President,Donald Trump,republican,20670,24776,20191203
2016,Texas,TX,Wise,48497,President,Other,NA,694,24776,20191203
2016,Texas,TX,Wood,48499,President,Hillary Clinton,democrat,2630,18727,20191203
2016,Texas,TX,Wood,48499,President,Donald Trump,republican,15700,18727,20191203
2016,Texas,TX,Wood,48499,President,Other,NA,397,18727,20191203
2016,Texas,TX,Yoakum,48501,President,Hillary Clinton,democrat,426,2303,20191203
2016,Texas,TX,Yoakum,48501,President,Donald Trump,republican,1797,2303,20191203
2016,Texas,TX,Yoakum,48501,President,Other,NA,80,2303,20191203
2016,Texas,TX,Young,48503,President,Hillary Clinton,democrat,876,7707,20191203
2016,Texas,TX,Young,48503,President,Donald Trump,republican,6601,7707,20191203
2016,Texas,TX,Young,48503,President,Other,NA,230,7707,20191203
2016,Texas,TX,Zapata,48505,President,Hillary Clinton,democrat,2063,3142,20191203
2016,Texas,TX,Zapata,48505,President,Donald Trump,republican,1029,3142,20191203
2016,Texas,TX,Zapata,48505,President,Other,NA,50,3142,20191203
2016,Texas,TX,Zavala,48507,President,Hillary Clinton,democrat,2636,3396,20191203
2016,Texas,TX,Zavala,48507,President,Donald Trump,republican,694,3396,20191203
2016,Texas,TX,Zavala,48507,President,Other,NA,66,3396,20191203
2016,Utah,UT,Beaver,49001,President,Hillary Clinton,democrat,264,2491,20191203
2016,Utah,UT,Beaver,49001,President,Donald Trump,republican,1838,2491,20191203
2016,Utah,UT,Beaver,49001,President,Other,NA,389,2491,20191203
2016,Utah,UT,Box Elder,49003,President,Hillary Clinton,democrat,2282,19735,20191203
2016,Utah,UT,Box Elder,49003,President,Donald Trump,republican,12230,19735,20191203
2016,Utah,UT,Box Elder,49003,President,Other,NA,5223,19735,20191203
2016,Utah,UT,Cache,49005,President,Hillary Clinton,democrat,8563,46157,20191203
2016,Utah,UT,Cache,49005,President,Donald Trump,republican,21139,46157,20191203
2016,Utah,UT,Cache,49005,President,Other,NA,16455,46157,20191203
2016,Utah,UT,Carbon,49007,President,Hillary Clinton,democrat,1717,7952,20191203
2016,Utah,UT,Carbon,49007,President,Donald Trump,republican,5275,7952,20191203
2016,Utah,UT,Carbon,49007,President,Other,NA,960,7952,20191203
2016,Utah,UT,Daggett,49009,President,Hillary Clinton,democrat,77,474,20191203
2016,Utah,UT,Daggett,49009,President,Donald Trump,republican,331,474,20191203
2016,Utah,UT,Daggett,49009,President,Other,NA,66,474,20191203
2016,Utah,UT,Davis,49011,President,Hillary Clinton,democrat,28776,138411,20191203
2016,Utah,UT,Davis,49011,President,Donald Trump,republican,62219,138411,20191203
2016,Utah,UT,Davis,49011,President,Other,NA,47416,138411,20191203
2016,Utah,UT,Duchesne,49013,President,Hillary Clinton,democrat,500,6942,20191203
2016,Utah,UT,Duchesne,49013,President,Donald Trump,republican,5508,6942,20191203
2016,Utah,UT,Duchesne,49013,President,Other,NA,934,6942,20191203
2016,Utah,UT,Emery,49015,President,Hillary Clinton,democrat,380,4289,20191203
2016,Utah,UT,Emery,49015,President,Donald Trump,republican,3425,4289,20191203
2016,Utah,UT,Emery,49015,President,Other,NA,484,4289,20191203
2016,Utah,UT,Garfield,49017,President,Hillary Clinton,democrat,358,2344,20191203
2016,Utah,UT,Garfield,49017,President,Donald Trump,republican,1606,2344,20191203
2016,Utah,UT,Garfield,49017,President,Other,NA,380,2344,20191203
2016,Utah,UT,Grand,49019,President,Hillary Clinton,democrat,1960,4533,20191203
2016,Utah,UT,Grand,49019,President,Donald Trump,republican,1975,4533,20191203
2016,Utah,UT,Grand,49019,President,Other,NA,598,4533,20191203
2016,Utah,UT,Iron,49021,President,Hillary Clinton,democrat,2450,17654,20191203
2016,Utah,UT,Iron,49021,President,Donald Trump,republican,11561,17654,20191203
2016,Utah,UT,Iron,49021,President,Other,NA,3643,17654,20191203
2016,Utah,UT,Juab,49023,President,Hillary Clinton,democrat,442,4177,20191203
2016,Utah,UT,Juab,49023,President,Donald Trump,republican,2827,4177,20191203
2016,Utah,UT,Juab,49023,President,Other,NA,908,4177,20191203
2016,Utah,UT,Kane,49025,President,Hillary Clinton,democrat,741,3505,20191203
2016,Utah,UT,Kane,49025,President,Donald Trump,republican,2265,3505,20191203
2016,Utah,UT,Kane,49025,President,Other,NA,499,3505,20191203
2016,Utah,UT,Millard,49027,President,Hillary Clinton,democrat,431,5242,20191203
2016,Utah,UT,Millard,49027,President,Donald Trump,republican,3860,5242,20191203
2016,Utah,UT,Millard,49027,President,Other,NA,951,5242,20191203
2016,Utah,UT,Morgan,49029,President,Hillary Clinton,democrat,577,5192,20191203
2016,Utah,UT,Morgan,49029,President,Donald Trump,republican,3188,5192,20191203
2016,Utah,UT,Morgan,49029,President,Other,NA,1427,5192,20191203
2016,Utah,UT,Piute,49031,President,Hillary Clinton,democrat,47,729,20191203
2016,Utah,UT,Piute,49031,President,Donald Trump,republican,626,729,20191203
2016,Utah,UT,Piute,49031,President,Other,NA,56,729,20191203
2016,Utah,UT,Rich,49033,President,Hillary Clinton,democrat,104,1109,20191203
2016,Utah,UT,Rich,49033,President,Donald Trump,republican,797,1109,20191203
2016,Utah,UT,Rich,49033,President,Other,NA,208,1109,20191203
2016,Utah,UT,Salt Lake,49035,President,Hillary Clinton,democrat,175863,418868,20191203
2016,Utah,UT,Salt Lake,49035,President,Donald Trump,republican,138043,418868,20191203
2016,Utah,UT,Salt Lake,49035,President,Other,NA,104962,418868,20191203
2016,Utah,UT,San Juan,49037,President,Hillary Clinton,democrat,2042,5447,20191203
2016,Utah,UT,San Juan,49037,President,Donald Trump,republican,2645,5447,20191203
2016,Utah,UT,San Juan,49037,President,Other,NA,760,5447,20191203
2016,Utah,UT,Sanpete,49039,President,Hillary Clinton,democrat,1061,10164,20191203
2016,Utah,UT,Sanpete,49039,President,Donald Trump,republican,6673,10164,20191203
2016,Utah,UT,Sanpete,49039,President,Other,NA,2430,10164,20191203
2016,Utah,UT,Sevier,49041,President,Hillary Clinton,democrat,695,8654,20191203
2016,Utah,UT,Sevier,49041,President,Donald Trump,republican,6740,8654,20191203
2016,Utah,UT,Sevier,49041,President,Other,NA,1219,8654,20191203
2016,Utah,UT,Summit,49043,President,Hillary Clinton,democrat,10503,20641,20191203
2016,Utah,UT,Summit,49043,President,Donald Trump,republican,7333,20641,20191203
2016,Utah,UT,Summit,49043,President,Other,NA,2805,20641,20191203
2016,Utah,UT,Tooele,49045,President,Hillary Clinton,democrat,4573,21829,20191203
2016,Utah,UT,Tooele,49045,President,Donald Trump,republican,11169,21829,20191203
2016,Utah,UT,Tooele,49045,President,Other,NA,6087,21829,20191203
2016,Utah,UT,Uintah,49047,President,Hillary Clinton,democrat,995,12797,20191203
2016,Utah,UT,Uintah,49047,President,Donald Trump,republican,9810,12797,20191203
2016,Utah,UT,Uintah,49047,President,Other,NA,1992,12797,20191203
2016,Utah,UT,Utah,49049,President,Hillary Clinton,democrat,28522,201551,20191203
2016,Utah,UT,Utah,49049,President,Donald Trump,republican,102182,201551,20191203
2016,Utah,UT,Utah,49049,President,Other,NA,70847,201551,20191203
2016,Utah,UT,Wasatch,49051,President,Hillary Clinton,democrat,3063,12120,20191203
2016,Utah,UT,Wasatch,49051,President,Donald Trump,republican,6115,12120,20191203
2016,Utah,UT,Wasatch,49051,President,Other,NA,2942,12120,20191203
2016,Utah,UT,Washington,49053,President,Hillary Clinton,democrat,10288,61963,20191203
2016,Utah,UT,Washington,49053,President,Donald Trump,republican,42650,61963,20191203
2016,Utah,UT,Washington,49053,President,Other,NA,9025,61963,20191203
2016,Utah,UT,Wayne,49055,President,Hillary Clinton,democrat,271,1421,20191203
2016,Utah,UT,Wayne,49055,President,Donald Trump,republican,966,1421,20191203
2016,Utah,UT,Wayne,49055,President,Other,NA,184,1421,20191203
2016,Utah,UT,Weber,49057,President,Hillary Clinton,democrat,23131,85039,20191203
2016,Utah,UT,Weber,49057,President,Donald Trump,republican,40235,85039,20191203
2016,Utah,UT,Weber,49057,President,Other,NA,21673,85039,20191203
2016,Vermont,VT,Addison,50001,President,Hillary Clinton,democrat,11219,19031,20191203
2016,Vermont,VT,Addison,50001,President,Donald Trump,republican,5297,19031,20191203
2016,Vermont,VT,Addison,50001,President,Other,NA,2515,19031,20191203
2016,Vermont,VT,Bennington,50003,President,Hillary Clinton,democrat,9539,17381,20191203
2016,Vermont,VT,Bennington,50003,President,Donald Trump,republican,5925,17381,20191203
2016,Vermont,VT,Bennington,50003,President,Other,NA,1917,17381,20191203
2016,Vermont,VT,Caledonia,50005,President,Hillary Clinton,democrat,6445,14075,20191203
2016,Vermont,VT,Caledonia,50005,President,Donald Trump,republican,5534,14075,20191203
2016,Vermont,VT,Caledonia,50005,President,Other,NA,2096,14075,20191203
2016,Vermont,VT,Chittenden,50007,President,Hillary Clinton,democrat,54814,83418,20191203
2016,Vermont,VT,Chittenden,50007,President,Donald Trump,republican,18601,83418,20191203
2016,Vermont,VT,Chittenden,50007,President,Other,NA,10003,83418,20191203
2016,Vermont,VT,Essex,50009,President,Hillary Clinton,democrat,1019,2925,20191203
2016,Vermont,VT,Essex,50009,President,Donald Trump,republican,1506,2925,20191203
2016,Vermont,VT,Essex,50009,President,Other,NA,400,2925,20191203
2016,Vermont,VT,Franklin,50011,President,Hillary Clinton,democrat,9351,21411,20191203
2016,Vermont,VT,Franklin,50011,President,Donald Trump,republican,8752,21411,20191203
2016,Vermont,VT,Franklin,50011,President,Other,NA,3308,21411,20191203
2016,Vermont,VT,Grand Isle,50013,President,Hillary Clinton,democrat,2094,4110,20191203
2016,Vermont,VT,Grand Isle,50013,President,Donald Trump,republican,1487,4110,20191203
2016,Vermont,VT,Grand Isle,50013,President,Other,NA,529,4110,20191203
2016,Vermont,VT,Lamoille,50015,President,Hillary Clinton,democrat,7241,12762,20191203
2016,Vermont,VT,Lamoille,50015,President,Donald Trump,republican,3570,12762,20191203
2016,Vermont,VT,Lamoille,50015,President,Other,NA,1951,12762,20191203
2016,Vermont,VT,Orange,50017,President,Hillary Clinton,democrat,7541,14649,20191203
2016,Vermont,VT,Orange,50017,President,Donald Trump,republican,5007,14649,20191203
2016,Vermont,VT,Orange,50017,President,Other,NA,2101,14649,20191203
2016,Vermont,VT,Orleans,50019,President,Hillary Clinton,democrat,5185,12047,20191203
2016,Vermont,VT,Orleans,50019,President,Donald Trump,republican,5159,12047,20191203
2016,Vermont,VT,Orleans,50019,President,Other,NA,1703,12047,20191203
2016,Vermont,VT,Rutland,50021,President,Hillary Clinton,democrat,13635,29619,20191203
2016,Vermont,VT,Rutland,50021,President,Donald Trump,republican,12479,29619,20191203
2016,Vermont,VT,Rutland,50021,President,Other,NA,3505,29619,20191203
2016,Vermont,VT,Washington,50023,President,Hillary Clinton,democrat,18594,31086,20191203
2016,Vermont,VT,Washington,50023,President,Donald Trump,republican,7993,31086,20191203
2016,Vermont,VT,Washington,50023,President,Other,NA,4499,31086,20191203
2016,Vermont,VT,Windham,50025,President,Hillary Clinton,democrat,14340,22635,20191203
2016,Vermont,VT,Windham,50025,President,Donald Trump,republican,5454,22635,20191203
2016,Vermont,VT,Windham,50025,President,Other,NA,2841,22635,20191203
2016,Vermont,VT,Windsor,50027,President,Hillary Clinton,democrat,17556,29928,20191203
2016,Vermont,VT,Windsor,50027,President,Donald Trump,republican,8605,29928,20191203
2016,Vermont,VT,Windsor,50027,President,Other,NA,3767,29928,20191203
2016,Virginia,VA,Accomack,51001,President,Hillary Clinton,democrat,6740,15818,20191203
2016,Virginia,VA,Accomack,51001,President,Donald Trump,republican,8583,15818,20191203
2016,Virginia,VA,Accomack,51001,President,Other,NA,495,15818,20191203
2016,Virginia,VA,Albemarle,51003,President,Hillary Clinton,democrat,33345,56726,20191203
2016,Virginia,VA,Albemarle,51003,President,Donald Trump,republican,19259,56726,20191203
2016,Virginia,VA,Albemarle,51003,President,Other,NA,4122,56726,20191203
2016,Virginia,VA,Alleghany,51005,President,Hillary Clinton,democrat,2166,7325,20191203
2016,Virginia,VA,Alleghany,51005,President,Donald Trump,republican,4874,7325,20191203
2016,Virginia,VA,Alleghany,51005,President,Other,NA,285,7325,20191203
2016,Virginia,VA,Amelia,51007,President,Hillary Clinton,democrat,2128,7040,20191203
2016,Virginia,VA,Amelia,51007,President,Donald Trump,republican,4708,7040,20191203
2016,Virginia,VA,Amelia,51007,President,Other,NA,204,7040,20191203
2016,Virginia,VA,Amherst,51009,President,Hillary Clinton,democrat,5057,15396,20191203
2016,Virginia,VA,Amherst,51009,President,Donald Trump,republican,9719,15396,20191203
2016,Virginia,VA,Amherst,51009,President,Other,NA,620,15396,20191203
2016,Virginia,VA,Appomattox,51011,President,Hillary Clinton,democrat,2023,8011,20191203
2016,Virginia,VA,Appomattox,51011,President,Donald Trump,republican,5715,8011,20191203
2016,Virginia,VA,Appomattox,51011,President,Other,NA,273,8011,20191203
2016,Virginia,VA,Arlington,51013,President,Hillary Clinton,democrat,92016,121356,20191203
2016,Virginia,VA,Arlington,51013,President,Donald Trump,republican,20186,121356,20191203
2016,Virginia,VA,Arlington,51013,President,Other,NA,9154,121356,20191203
2016,Virginia,VA,Augusta,51015,President,Hillary Clinton,democrat,8177,36343,20191203
2016,Virginia,VA,Augusta,51015,President,Donald Trump,republican,26163,36343,20191203
2016,Virginia,VA,Augusta,51015,President,Other,NA,2003,36343,20191203
2016,Virginia,VA,Bath,51017,President,Hillary Clinton,democrat,603,2253,20191203
2016,Virginia,VA,Bath,51017,President,Donald Trump,republican,1548,2253,20191203
2016,Virginia,VA,Bath,51017,President,Other,NA,102,2253,20191203
2016,Virginia,VA,Bedford,51019,President,Hillary Clinton,democrat,9768,42525,20191203
2016,Virginia,VA,Bedford,51019,President,Donald Trump,republican,30659,42525,20191203
2016,Virginia,VA,Bedford,51019,President,Other,NA,2098,42525,20191203
2016,Virginia,VA,Bland,51021,President,Hillary Clinton,democrat,453,3139,20191203
2016,Virginia,VA,Bland,51021,President,Donald Trump,republican,2573,3139,20191203
2016,Virginia,VA,Bland,51021,President,Other,NA,113,3139,20191203
2016,Virginia,VA,Botetourt,51023,President,Hillary Clinton,democrat,4494,18739,20191203
2016,Virginia,VA,Botetourt,51023,President,Donald Trump,republican,13375,18739,20191203
2016,Virginia,VA,Botetourt,51023,President,Other,NA,870,18739,20191203
2016,Virginia,VA,Brunswick,51025,President,Hillary Clinton,democrat,4481,7669,20191203
2016,Virginia,VA,Brunswick,51025,President,Donald Trump,republican,3046,7669,20191203
2016,Virginia,VA,Brunswick,51025,President,Other,NA,142,7669,20191203
2016,Virginia,VA,Buchanan,51027,President,Hillary Clinton,democrat,1721,9247,20191203
2016,Virginia,VA,Buchanan,51027,President,Donald Trump,republican,7296,9247,20191203
2016,Virginia,VA,Buchanan,51027,President,Other,NA,230,9247,20191203
2016,Virginia,VA,Buckingham,51029,President,Hillary Clinton,democrat,3128,7295,20191203
2016,Virginia,VA,Buckingham,51029,President,Donald Trump,republican,3950,7295,20191203
2016,Virginia,VA,Buckingham,51029,President,Other,NA,217,7295,20191203
2016,Virginia,VA,Campbell,51031,President,Hillary Clinton,democrat,6664,27535,20191203
2016,Virginia,VA,Campbell,51031,President,Donald Trump,republican,19551,27535,20191203
2016,Virginia,VA,Campbell,51031,President,Other,NA,1320,27535,20191203
2016,Virginia,VA,Caroline,51033,President,Hillary Clinton,democrat,6432,14863,20191203
2016,Virginia,VA,Caroline,51033,President,Donald Trump,republican,7147,14863,20191203
2016,Virginia,VA,Caroline,51033,President,Other,NA,1284,14863,20191203
2016,Virginia,VA,Carroll,51035,President,Hillary Clinton,democrat,2559,13668,20191203
2016,Virginia,VA,Carroll,51035,President,Donald Trump,republican,10663,13668,20191203
2016,Virginia,VA,Carroll,51035,President,Other,NA,446,13668,20191203
2016,Virginia,VA,Charles City,51036,President,Hillary Clinton,democrat,2496,4107,20191203
2016,Virginia,VA,Charles City,51036,President,Donald Trump,republican,1476,4107,20191203
2016,Virginia,VA,Charles City,51036,President,Other,NA,135,4107,20191203
2016,Virginia,VA,Charlotte,51037,President,Hillary Clinton,democrat,2155,5808,20191203
