Global Flag,Major Flag,SMC Flag,Commercial Flag,IT Spend,Employee Count,PC Count,Size,Tech Support,Discount,New Engagement Strategy,New Product Adoption,Planning Summit,Revenue,Direct Treatment Effect: Tech Support,Total Treatment Effect: Tech Support,Direct Treatment Effect: Discount,Total Treatment Effect: Discount,Direct Treatment Effect: New Engagement Strategy,Total Treatment Effect: New Engagement Strategy
0,0,0,0,42810,124,55,88987,0,1,0,1,0,23176.84,6779.74,7703.97,4449.35,4449.35,0,0
0,0,1,0,15910,106,56,35010,0,0,1,0,0,8852.98,5700.2,6624.43,1750.5,1750.5,0,0
0,0,0,1,30939,84,41,104402,0,0,0,1,0,19867.35,7088.04,8012.27,5220.1,5220.1,0,0
0,0,0,1,53079,232,99,83096,0,1,0,0,0,27183.58,6661.92,7586.15,4154.8,4154.8,0,0
0,0,0,1,160364,69,50,253529,1,1,0,1,1,73541.81,10070.58,10994.81,12676.45,12676.45,0,0
0,0,0,1,32960,44,23,56104,1,0,0,1,0,26256.63,6122.08,7046.31,2805.2000000000003,2805.2000000000003,0,0
1,0,0,1,69537,153,125,181735,0,1,0,0,0,36431.64,9134.7,10058.93,8086.75,8086.75,0,0
0,1,0,1,17797,88,39,39250,0,0,1,0,1,16245.9,5785.0,6709.23,1962.5,1962.5,0,0
0,0,0,1,78035,138,60,148253,0,1,0,0,0,36940.3,7965.0599999999995,8889.29,7412.650000000001,7412.650000000001,0,0
1,1,1,0,32712,28,11,58304,1,0,0,1,0,23589.54,6666.08,7590.31,1915.2000000000003,1915.2000000000003,0,0
0,1,1,0,53783,94,35,98979,0,1,0,1,0,27637.09,6979.58,7903.81,4948.950000000001,4948.950000000001,0,0
0,0,0,1,43827,22,12,135882,1,0,0,0,0,30309.95,7717.639999999999,8641.87,6794.1,6794.1,0,0
0,0,1,1,9313,116,51,17753,0,1,1,1,1,14299.96,5355.06,6279.29,887.6500000000001,887.6500000000001,0,0
1,0,0,1,21895,14,7,43793,1,0,1,1,1,23367.24,6375.860000000001,7300.09,1189.65,1189.65,0,0
0,0,0,1,27931,76,29,44924,0,0,1,1,1,18862.23,5898.48,6822.71,2246.2000000000003,2246.2000000000003,0,0
0,0,1,1,21329,155,148,36578,0,1,1,1,1,18385.45,5731.56,6655.79,1828.9,1828.9,0,0
0,0,0,1,63568,101,68,100599,0,1,0,0,0,30290.56,7011.98,7936.21,5029.950000000001,5029.950000000001,0,0
0,0,1,1,33202,80,54,56496,0,0,0,0,0,18923.99,6129.92,7054.15,2824.8,2824.8,0,0
1,0,1,0,95889,34,13,236133,1,1,0,1,1,54766.58,10222.66,11146.89,10806.650000000001,10806.650000000001,0,0
0,1,1,1,17253,214,192,36644,0,1,1,1,1,19777.03,5732.88,6657.11,1832.2,1832.2,0,0
0,0,0,1,52377,105,92,185695,0,1,0,0,0,32489.67,8713.9,9638.13,9284.75,9284.75,0,0
1,1,0,1,91572,41,33,147481,1,1,0,0,1,50150.94,8449.619999999999,9373.85,6374.05,6374.05,0,0
1,1,1,1,45879,87,48,134308,0,1,0,1,0,32367.85,8186.16,9110.39,5715.400000000001,5715.400000000001,0,0
1,1,1,0,27506,83,58,101754,0,0,1,0,0,12900.97,7535.08,8459.31,4087.7000000000007,4087.7000000000007,0,0
0,0,1,1,82330,45,21,124339,1,1,0,1,0,46608.72,7486.780000000001,8411.01,6216.950000000001,6216.950000000001,0,0
0,1,0,1,115644,62,47,192458,1,1,0,1,1,61467.71,8849.16,9773.39,9622.9,9622.9,0,0
0,0,1,1,3908,102,75,13401,0,0,1,0,0,12583.32,5268.02,6192.25,670.0500000000001,670.0500000000001,0,0
0,0,0,1,29635,38,25,48201,1,0,0,1,0,26986.04,5964.02,6888.25,2410.05,2410.05,0,0
0,0,0,1,179489,218,114,393158,0,1,0,0,1,74759.95,12863.16,13787.39,19657.9,19657.9,0,0
0,1,1,1,31630,91,76,51194,0,0,1,0,1,20318.43,6023.88,6948.11,2559.7000000000003,2559.7000000000003,0,0
0,1,0,1,71708,75,65,191300,1,1,0,1,1,50905.85,8826.0,9750.23,9565.0,9565.0,0,0
1,0,1,1,22160,182,69,67255,0,1,1,0,1,17249.55,6845.1,7769.33,2362.75,2362.75,0,0
0,1,0,0,24171,38,28,49685,1,0,1,1,1,21829.98,5993.7,6917.93,2484.25,2484.25,0,0
0,0,1,1,22877,37,19,66986,0,0,1,0,1,14880.8,6339.72,7263.95,3349.3,3349.3,0,0
0,1,0,1,142042,76,73,280553,1,1,0,1,1,74434.63,10611.060000000001,11535.29,14027.650000000001,14027.650000000001,0,0
0,0,1,1,24118,219,92,67037,0,1,1,0,1,19295.88,6340.74,7264.97,3351.8500000000004,3351.8500000000004,0,0
0,0,1,1,12469,20,9,20542,1,0,1,1,1,19958.39,5410.84,6335.07,1027.1000000000001,1027.1000000000001,0,0
1,0,0,0,16194,120,105,32304,0,1,1,0,0,9711.5,6146.08,7070.31,615.2,615.2,0,0
0,1,0,1,42127,53,41,99269,1,0,0,1,0,30391.08,6985.38,7909.61,4963.450000000001,4963.450000000001,0,0
0,1,1,1,46975,35,19,171901,1,0,0,1,0,32072.97,8438.02,9362.25,8595.050000000001,8595.050000000001,0,0
0,0,1,1,11116,106,87,26930,0,0,1,1,1,16073.11,5538.6,6462.83,1346.5,1346.5,0,0
0,1,1,1,116643,128,87,179238,0,1,0,0,1,48138.55,8584.76,9508.99,8961.9,8961.9,0,0
0,1,1,1,19292,38,15,39249,1,0,1,1,1,26264.21,5784.98,6709.21,1962.45,1962.45,0,0
0,0,0,1,133379,25,21,256816,1,1,0,1,1,68364.08,10136.32,11060.55,12840.800000000001,12840.800000000001,0,0
0,1,0,1,28001,34,22,46903,1,0,1,1,1,27988.92,5938.06,6862.29,2345.15,2345.15,0,0
0,0,0,1,61168,41,17,123039,1,0,0,0,0,32639.03,7460.780000000001,8385.01,6151.950000000001,6151.950000000001,0,0
0,0,1,1,13491,133,89,45174,0,1,1,0,1,14886.97,5903.48,6827.71,2258.7000000000003,2258.7000000000003,0,0
0,1,0,1,57446,82,58,140470,1,1,0,1,0,43388.21,7809.4,8733.63,7023.5,7023.5,0,0
0,0,1,1,22011,136,77,81912,0,1,1,0,1,19673.93,6638.24,7562.47,4095.6000000000004,4095.6000000000004,0,0
0,0,0,0,61286,28,23,133312,1,0,0,1,0,29369.72,7666.24,8590.47,6665.6,6665.6,0,0
0,0,0,0,25876,89,31,101190,0,0,1,0,0,11430.54,7023.8,7948.03,5059.5,5059.5,0,0
1,0,0,1,37243,161,82,56264,0,1,0,0,0,21660.51,6625.28,7549.51,1813.2000000000003,1813.2000000000003,0,0
0,0,0,1,70201,116,51,182802,0,1,0,0,0,36138.53,8656.04,9580.27,9140.1,9140.1,0,0
0,0,1,1,29168,131,85,93870,0,1,1,0,1,21021.71,6877.4,7801.63,4693.5,4693.5,0,0
0,0,0,1,45020,188,94,108515,0,1,0,1,0,28506.22,7170.3,8094.53,5425.75,5425.75,0,0
0,1,1,1,162667,72,33,280315,1,1,0,1,1,77770.01,10606.3,11530.53,14015.75,14015.75,0,0
0,1,0,0,39076,95,66,109421,0,1,0,0,0,23841.24,7188.42,8112.65,5471.05,5471.05,0,0
0,0,0,0,73725,95,70,129644,1,1,0,1,0,38836.68,7592.88,8517.11,6482.200000000001,6482.200000000001,0,0
1,1,1,0,143334,31,28,319797,1,1,0,1,1,70694.16,11895.94,12820.17,14989.85,14989.85,0,0
1,0,0,0,34158,53,43,113345,1,0,0,1,0,20922.47,7766.9,8691.13,4667.25,4667.25,0,0
0,0,0,0,60272,240,118,101517,0,1,0,0,0,24638.31,7030.34,7954.57,5075.85,5075.85,0,0
0,0,1,0,33573,196,175,58236,0,1,1,0,1,15671.6,6164.72,7088.95,2911.8,2911.8,0,0
0,0,1,0,51778,34,22,85669,1,0,0,1,0,25655.4,6713.38,7637.61,4283.45,4283.45,0,0
0,0,1,1,27195,124,90,87457,0,1,1,0,1,22272.69,6749.14,7673.37,4372.85,4372.85,0,0
0,0,1,1,12701,26,12,44045,1,0,1,0,1,17655.75,5880.9,6805.13,2202.25,2202.25,0,0
1,0,0,1,17411,139,61,56366,0,1,1,1,1,18615.56,6627.32,7551.55,1818.3000000000002,1818.3000000000002,0,0
0,1,1,1,19942,34,25,45268,1,0,1,1,1,24708.35,5905.36,6829.59,2263.4,2263.4,0,0
1,0,0,0,8096,33,11,13014,1,0,1,1,1,15474.44,5760.28,6684.51,-349.29999999999995,-349.29999999999995,0,0
0,1,0,1,5547,196,76,20727,0,1,1,0,1,16466.62,5414.54,6338.77,1036.3500000000001,1036.3500000000001,0,0
0,1,1,0,76523,64,48,203086,1,1,0,1,1,46934.94,9061.720000000001,9985.95,10154.300000000001,10154.300000000001,0,0
0,0,0,1,88477,129,108,139953,0,1,0,0,0,37479.43,7799.0599999999995,8723.29,6997.650000000001,6997.650000000001,0,0
0,0,1,0,37705,48,40,116622,1,0,0,0,0,21069.86,7332.4400000000005,8256.67,5831.1,5831.1,0,0
0,0,0,0,21535,31,20,81194,1,0,0,1,0,19018.83,6623.88,7548.11,4059.7000000000003,4059.7000000000003,0,0
0,0,1,1,12219,114,68,40874,0,1,1,0,1,15757.98,5817.48,6741.71,2043.7,2043.7,0,0
0,0,0,1,45116,25,10,111266,1,0,0,1,0,31294.9,7225.32,8149.55,5563.3,5563.3,0,0
1,0,1,1,78824,97,62,122333,0,1,0,1,0,36775.2,7946.66,8870.89,5116.650000000001,5116.650000000001,0,0
1,0,0,1,44793,38,37,93644,1,0,0,1,0,31212.87,7372.88,8297.11,3682.2,3682.2,0,0
0,0,1,0,4423,112,44,16354,0,0,1,0,0,4509.21,5327.08,6251.31,817.7,817.7,0,0
0,0,1,1,81855,130,129,241604,0,1,0,1,0,44981.29,9832.08,10756.31,12080.2,12080.2,0,0
1,0,0,1,36544,36,31,97102,1,0,0,1,0,26802.95,7442.04,8366.27,3855.1000000000004,3855.1000000000004,0,0
1,0,1,0,88519,17,11,238360,1,0,0,1,0,40787.69,10267.2,11191.43,10918.0,10918.0,0,0
0,0,0,1,67595,254,104,209521,0,1,0,0,0,36281.86,9190.42,10114.65,10476.050000000001,10476.050000000001,0,0
0,0,1,0,72928,44,35,160709,1,0,0,1,0,34091.92,8214.18,9138.41,8035.450000000001,8035.450000000001,0,0
1,0,1,0,44731,52,29,93102,1,0,0,1,0,25715.33,7362.04,8286.27,3655.1000000000004,3655.1000000000004,0,0
0,0,0,1,19321,92,47,40549,0,0,1,0,1,17185.98,5810.98,6735.21,2027.45,2027.45,0,0
0,0,1,1,25266,84,37,81687,0,0,1,1,1,19794.73,6633.74,7557.97,4084.3500000000004,4084.3500000000004,0,0
0,0,0,1,76652,24,21,220673,1,0,0,1,0,40292.04,9413.46,10337.69,11033.650000000001,11033.650000000001,0,0
1,0,0,0,110574,90,51,166383,1,1,0,0,1,48319.37,8827.66,9751.89,7319.15,7319.15,0,0
0,0,0,1,24768,256,108,66488,0,1,1,0,1,20378.27,6329.76,7253.99,3324.4,3324.4,0,0
0,0,1,1,7465,76,48,17769,0,0,1,0,0,11713.22,5355.38,6279.61,888.45,888.45,0,0
0,0,1,1,3978,26,18,10960,1,0,1,0,1,16472.04,5219.2,6143.43,548.0,548.0,0,0
0,1,1,1,31945,54,28,77236,1,0,1,1,1,28194.73,6544.72,7468.95,3861.8,3861.8,0,0
0,0,0,1,37902,62,48,135548,1,0,0,1,0,29759.0,7710.96,8635.19,6777.400000000001,6777.400000000001,0,0
0,0,0,1,4966,28,19,18983,1,0,1,1,1,18784.82,5379.66,6303.89,949.1500000000001,949.1500000000001,0,0
1,0,1,1,53268,83,55,90169,0,1,0,0,0,27805.99,7303.38,8227.61,3508.45,3508.45,0,0
0,0,1,1,34891,58,19,70572,1,0,0,1,0,27060.28,6411.4400000000005,7335.67,3528.6000000000004,3528.6000000000004,0,0
0,0,1,1,17586,295,204,65171,0,1,1,1,1,19250.79,6303.42,7227.65,3258.55,3258.55,0,0
0,1,0,1,110068,65,39,281813,1,1,0,1,1,64559.0,10636.26,11560.49,14090.650000000001,14090.650000000001,0,0
1,1,1,1,54683,23,13,131180,1,0,0,1,0,35113.6,8123.6,9047.83,5559.0,5559.0,0,0
0,0,0,0,64851,29,16,100303,1,0,0,1,0,31707.5,7006.0599999999995,7930.29,5015.150000000001,5015.150000000001,0,0
0,0,1,1,15554,84,32,24367,0,0,1,0,1,14455.47,5487.34,6411.57,1218.3500000000001,1218.3500000000001,0,0
0,0,1,0,38171,155,67,137246,0,1,0,0,0,19516.54,7744.92,8669.15,6862.3,6862.3,0,0
1,0,0,1,26695,108,41,76136,0,1,1,0,1,19815.62,7022.72,7946.95,2806.8,2806.8,0,0
1,0,1,0,32564,179,107,50110,0,1,1,0,1,14500.61,6502.2,7426.43,1505.5,1505.5,0,0
0,0,0,1,22917,385,166,59594,0,1,1,0,1,17728.86,6191.88,7116.11,2979.7000000000003,2979.7000000000003,0,0
0,1,0,1,8654,8,6,24151,1,0,1,1,1,21110.54,5483.02,6407.25,1207.55,1207.55,0,0
0,0,0,1,30491,179,120,95529,0,1,1,1,1,24277.21,6910.58,7834.81,4776.45,4776.45,0,0
0,0,1,0,2002,36,18,7840,1,0,1,1,1,14212.44,5156.8,6081.03,392.0,392.0,0,0
0,0,1,1,113955,83,40,198418,1,1,0,1,1,60519.75,8968.36,9892.59,9920.900000000001,9920.900000000001,0,0
0,1,0,1,62525,41,20,236119,1,0,0,1,0,38804.85,9722.380000000001,10646.61,11805.95,11805.95,0,0
1,0,0,0,92315,68,43,164859,1,1,0,0,0,42964.63,8797.18,9721.41,7242.950000000001,7242.950000000001,0,0
0,0,0,1,116834,114,75,285991,0,1,0,0,1,52168.29,10719.82,11644.05,14299.550000000001,14299.550000000001,0,0
1,1,1,1,11875,145,150,26155,0,1,1,1,1,16811.53,6023.1,6947.33,307.75,307.75,0,0
0,0,0,0,39466,448,197,135209,0,1,1,0,1,21382.57,7704.18,8628.41,6760.450000000001,6760.450000000001,0,0
0,1,0,1,22474,21,10,46209,1,0,1,1,1,25019.43,5924.18,6848.41,2310.4500000000003,2310.4500000000003,0,0
1,0,0,1,36788,85,85,65899,0,1,0,0,0,22864.72,6817.98,7742.21,2294.9500000000003,2294.9500000000003,0,0
1,0,1,1,23094,40,25,50831,1,0,1,1,1,25092.83,6516.62,7440.85,1541.5500000000002,1541.5500000000002,0,0
0,0,0,1,26799,81,67,70167,0,0,1,0,1,16294.65,6403.34,7327.57,3508.3500000000004,3508.3500000000004,0,0
0,0,0,1,4631,39,18,13797,1,0,1,1,1,19669.43,5275.94,6200.17,689.85,689.85,0,0
0,1,0,0,28332,25,19,46264,1,0,0,0,0,20736.17,5925.28,6849.51,2313.2000000000003,2313.2000000000003,0,0
0,1,0,1,13280,76,59,34823,1,0,1,1,1,22610.84,5696.46,6620.69,1741.15,1741.15,0,0
0,0,0,1,27775,29,14,55807,1,0,0,1,0,25874.9,6116.14,7040.37,2790.3500000000004,2790.3500000000004,0,0
0,0,0,1,79552,14,10,265872,1,0,0,0,0,41670.03,10317.44,11241.67,13293.6,13293.6,0,0
0,0,0,1,4406,66,29,14338,0,0,1,0,0,11003.46,5286.76,6210.99,716.9000000000001,716.9000000000001,0,0
0,0,1,1,98343,107,94,197410,0,1,0,1,1,48682.92,8948.2,9872.43,9870.5,9870.5,0,0
0,0,1,0,50397,85,47,122133,0,1,0,0,0,24843.44,7442.66,8366.89,6106.650000000001,6106.650000000001,0,0
1,0,1,1,17636,18,12,62336,1,0,1,1,1,23856.1,6746.72,7670.95,2116.8,2116.8,0,0
0,0,0,1,71674,15,8,117594,1,0,0,0,0,35272.96,7351.88,8276.11,5879.700000000001,5879.700000000001,0,0
0,1,0,1,7637,234,123,25690,0,1,1,0,1,16597.32,5513.8,6438.03,1284.5,1284.5,0,0
0,0,1,1,13992,32,27,33136,1,0,1,0,1,17267.3,5662.72,6586.95,1656.8000000000002,1656.8000000000002,0,0
0,1,0,1,7003,46,28,24479,1,0,1,0,1,19023.97,5489.58,6413.81,1223.95,1223.95,0,0
0,0,0,1,52649,34,21,101762,1,0,0,0,0,29500.77,7035.24,7959.47,5088.1,5088.1,0,0
1,0,1,1,78087,125,66,228264,0,1,0,1,0,42611.37,10065.279999999999,10989.51,10413.2,10413.2,0,0
0,0,0,1,77976,45,16,300547,1,0,0,0,0,41684.13,11010.94,11935.17,15027.35,15027.35,0,0
0,0,0,0,5374,110,45,16429,0,0,1,1,0,7404.26,5328.58,6252.81,821.45,821.45,0,0
1,0,1,1,43700,89,62,68591,0,1,0,0,0,22831.25,6871.82,7796.05,2429.55,2429.55,0,0
1,1,1,1,12422,36,22,24074,1,0,1,0,1,18741.87,5981.48,6905.71,203.70000000000005,203.70000000000005,0,0
0,1,1,1,23182,32,18,46478,1,0,1,1,1,25871.4,5929.56,6853.79,2323.9,2323.9,0,0
1,0,0,1,10237,115,103,27300,0,1,1,0,1,13393.26,6046.0,6970.23,365.0,365.0,0,0
0,0,1,1,10268,50,25,17248,1,0,1,0,1,17232.22,5344.96,6269.19,862.4000000000001,862.4000000000001,0,0
0,0,0,0,50460,16,11,197509,1,0,0,1,0,28302.92,8950.18,9874.41,9875.45,9875.45,0,0
1,0,0,1,31150,17,13,47033,1,0,0,1,0,26339.26,6440.66,7364.89,1351.65,1351.65,0,0
0,1,1,0,92270,149,87,264740,0,1,0,1,0,44209.06,10294.8,11219.03,13237.0,13237.0,0,0
0,0,1,0,12242,153,105,42399,0,1,1,1,0,12197.59,5847.98,6772.21,2119.9500000000003,2119.9500000000003,0,0
0,1,1,1,194946,27,23,309413,1,1,0,1,1,88032.29,11188.26,12112.49,15470.650000000001,15470.650000000001,0,0
0,0,0,1,65133,139,88,208792,0,1,0,0,0,35956.42,9175.84,10100.07,10439.6,10439.6,0,0
1,0,1,1,45272,50,27,103271,1,0,0,1,0,31021.31,7565.42,8489.65,4163.55,4163.55,0,0
1,0,0,1,99108,47,23,311931,1,1,0,0,1,62503.1,11738.619999999999,12662.85,14596.550000000001,14596.550000000001,0,0
1,0,1,0,84980,68,29,342802,1,1,0,1,1,55793.31,12356.04,13280.27,16140.100000000002,16140.100000000002,0,0
0,0,0,1,6132,60,34,14379,1,0,1,0,1,16291.63,5287.58,6211.81,718.95,718.95,0,0
0,1,1,1,44356,70,37,140298,1,0,0,1,0,33506.56,7805.96,8730.19,7014.900000000001,7014.900000000001,0,0
0,0,0,1,16821,63,42,57230,0,0,1,0,1,14681.5,6144.6,7068.83,2861.5,2861.5,0,0
0,0,1,1,13786,126,64,27126,0,1,1,0,1,15543.94,5542.52,6466.75,1356.3000000000002,1356.3000000000002,0,0
0,0,1,0,28351,189,77,55716,0,1,1,0,1,16567.79,6114.32,7038.55,2785.8,2785.8,0,0
0,1,1,1,24999,74,76,51654,0,0,1,0,1,16585.33,6033.08,6957.31,2582.7000000000003,2582.7000000000003,0,0
1,1,1,1,7084,266,117,14665,0,1,1,1,1,13955.23,5793.3,6717.53,-266.75,-266.75,0,0
0,1,1,1,5328,71,51,8012,0,0,1,1,1,14687.96,5160.24,6084.47,400.6,400.6,0,0
1,0,0,1,23009,33,23,72235,1,0,1,1,1,23840.43,6944.7,7868.93,2611.75,2611.75,0,0
0,0,1,0,42173,142,145,126014,0,1,0,0,0,22234.4,7520.280000000001,8444.51,6300.700000000001,6300.700000000001,0,0
0,0,1,0,51859,59,26,80301,1,0,0,0,0,23448.3,6606.02,7530.25,4015.05,4015.05,0,0
0,0,1,0,9068,106,102,18769,0,0,1,0,0,6183.39,5375.38,6299.61,938.45,938.45,0,0
0,0,0,1,4265,49,27,15812,1,0,1,1,1,19501.2,5316.24,6240.47,790.6,790.6,0,0
0,0,0,1,9498,181,90,15935,0,1,1,0,0,13176.58,5318.7,6242.93,796.75,796.75,0,0
0,0,1,1,13587,87,40,25428,0,0,1,0,0,12174.19,5508.56,6432.79,1271.4,1271.4,0,0
0,0,1,1,15200,68,47,26019,0,0,1,0,1,15259.36,5520.38,6444.61,1300.95,1300.95,0,0
0,0,1,1,17594,267,146,26618,0,1,1,0,1,15991.25,5532.36,6456.59,1330.9,1330.9,0,0
1,0,1,1,23944,64,44,78553,0,0,1,0,1,14009.49,7071.0599999999995,7995.29,2927.65,2927.65,0,0
0,0,1,1,29467,29,13,81529,1,0,0,0,0,23807.59,6630.58,7554.81,4076.4500000000003,4076.4500000000003,0,0
0,0,0,0,17257,84,37,57764,0,0,1,0,0,8565.16,6155.28,7079.51,2888.2000000000003,2888.2000000000003,0,0
0,0,0,1,60700,76,38,201866,1,1,0,1,0,46265.64,9037.32,9961.55,10093.300000000001,10093.300000000001,0,0
0,0,1,0,13011,101,92,24408,0,0,1,0,0,11028.11,5488.16,6412.39,1220.4,1220.4,0,0
0,0,1,1,63194,33,28,172721,1,0,0,1,0,35310.1,8454.42,9378.65,8636.050000000001,8636.050000000001,0,0
0,1,1,1,9631,119,72,25068,0,1,1,0,1,16280.81,5501.36,6425.59,1253.4,1253.4,0,0
0,0,1,1,34924,80,79,82919,0,0,0,0,0,18230.03,6658.38,7582.61,4145.95,4145.95,0,0
0,0,0,1,27419,60,60,89143,1,0,1,1,1,24163.74,6782.860000000001,7707.09,4457.150000000001,4457.150000000001,0,0
0,1,0,1,4701,30,19,13288,1,0,1,0,1,19426.99,5265.76,6189.99,664.4000000000001,664.4000000000001,0,0
0,0,1,1,20335,80,32,44783,0,0,1,1,1,15452.64,5895.66,6819.89,2239.15,2239.15,0,0
0,0,0,1,5660,134,114,12514,0,1,1,1,1,14912.36,5250.28,6174.51,625.7,625.7,0,0
0,0,0,1,70190,35,18,114280,1,0,0,1,0,35604.34,7285.6,8209.83,5714.0,5714.0,0,0
0,0,0,1,47268,97,54,102570,0,1,0,1,0,29459.48,7051.4,7975.63,5128.5,5128.5,0,0
0,0,0,1,80764,150,61,175607,0,1,0,0,0,39324.66,8512.14,9436.37,8780.35,8780.35,0,0
0,0,0,0,8648,110,97,19700,0,0,1,1,0,8410.31,5394.0,6318.23,985.0,985.0,0,0
0,1,1,1,84519,46,16,272441,1,1,0,1,1,57231.32,10448.82,11373.05,13622.050000000001,13622.050000000001,0,0
0,1,0,1,88525,102,74,297197,0,1,0,0,1,47809.15,10943.94,11868.17,14859.85,14859.85,0,0
0,1,0,1,91857,205,82,302088,0,1,0,0,1,51083.31,11041.76,11965.99,15104.400000000001,15104.400000000001,0,0
0,0,1,1,12055,116,113,20406,0,1,1,1,1,16041.06,5408.12,6332.35,1020.3000000000001,1020.3000000000001,0,0
0,0,1,1,56578,25,10,177994,1,0,0,1,0,34640.24,8559.880000000001,9484.11,8899.7,8899.7,0,0
0,0,1,1,148663,45,26,287028,1,1,0,1,1,74013.5,10740.560000000001,11664.79,14351.400000000001,14351.400000000001,0,0
0,1,1,0,15162,52,41,33966,1,0,1,1,1,17789.96,5679.32,6603.55,1698.3000000000002,1698.3000000000002,0,0
1,0,0,1,24660,203,166,60356,0,1,1,0,1,20669.86,6707.12,7631.35,2017.8000000000002,2017.8000000000002,0,0
0,0,0,0,35061,220,87,125132,0,1,1,0,1,19914.24,7502.639999999999,8426.87,6256.6,6256.6,0,0
0,0,1,1,8276,92,90,22080,0,0,1,1,1,13522.91,5441.6,6365.83,1104.0,1104.0,0,0
0,0,0,1,136589,63,48,480366,1,1,0,1,1,85775.48,14607.32,15531.55,24018.300000000003,24018.300000000003,0,0
0,0,1,1,54972,125,99,108894,0,1,0,0,0,27497.7,7177.88,8102.11,5444.700000000001,5444.700000000001,0,0
0,0,0,0,52174,34,20,138465,1,0,0,0,0,25893.93,7769.3,8693.53,6923.25,6923.25,0,0
0,1,1,1,53416,36,31,85252,1,0,0,0,0,31320.88,6705.04,7629.27,4262.6,4262.6,0,0
0,0,1,1,17869,101,85,27729,0,1,1,0,0,13025.38,5554.58,6478.81,1386.45,1386.45,0,0
0,1,1,0,33513,75,44,102208,0,0,0,0,0,14119.72,7044.16,7968.39,5110.400000000001,5110.400000000001,0,0
1,0,1,0,6031,56,34,13210,0,0,1,1,0,9631.04,5764.2,6688.43,-339.5,-339.5,0,0
0,0,0,1,6707,98,36,20138,0,0,1,0,0,11905.41,5402.76,6326.99,1006.9000000000001,1006.9000000000001,0,0
0,1,1,0,17257,25,12,67115,1,0,1,0,1,18494.63,6342.3,7266.53,3355.75,3355.75,0,0
1,0,1,1,16563,46,27,54329,1,0,1,1,1,22529.92,6586.58,7510.81,1716.4500000000003,1716.4500000000003,0,0
1,0,1,1,9158,89,38,26969,0,0,1,0,0,12629.99,6039.38,6963.61,348.45000000000005,348.45000000000005,0,0
0,0,0,1,63014,326,170,227449,0,1,0,0,0,37242.96,9548.98,10473.21,11372.45,11372.45,0,0
0,0,1,0,62348,60,36,183938,1,1,0,1,0,39279.13,8678.76,9602.99,9196.9,9196.9,0,0
0,0,1,0,16424,27,14,28988,1,0,1,1,1,16628.42,5579.76,6503.99,1449.4,1449.4,0,0
0,0,0,1,16929,63,41,64082,1,0,1,0,1,21061.84,6281.64,7205.87,3204.1000000000004,3204.1000000000004,0,0
0,0,1,1,6154,153,132,15595,0,1,1,1,1,15205.62,5311.9,6236.13,779.75,779.75,0,0
0,0,0,1,28536,73,27,70198,1,0,0,1,0,26638.31,6403.96,7328.19,3509.9,3509.9,0,0
0,0,1,1,12906,14,8,42920,1,0,1,1,1,21367.91,5858.4,6782.63,2146.0,2146.0,0,0
0,0,0,0,50420,33,13,194534,1,0,0,0,0,25840.72,8890.68,9814.91,9726.7,9726.7,0,0
0,0,0,1,9044,33,12,23744,1,0,1,0,1,16940.95,5474.88,6399.11,1187.2,1187.2,0,0
0,0,0,0,57772,72,34,103815,1,1,0,1,0,33882.95,7076.3,8000.53,5190.75,5190.75,0,0
0,0,1,1,38356,23,14,116480,1,0,0,1,0,27680.99,7329.6,8253.83,5824.0,5824.0,0,0
0,0,0,1,119103,66,33,222490,1,1,0,1,1,62786.45,9449.8,10374.03,11124.5,11124.5,0,0
0,0,1,0,67905,138,139,112015,0,1,0,0,0,28521.2,7240.3,8164.53,5600.75,5600.75,0,0
1,1,1,1,31828,86,39,105762,0,0,0,1,0,22891.45,7615.24,8539.47,4288.1,4288.1,0,0
0,0,1,1,40150,32,29,104963,1,0,0,1,0,29470.81,7099.26,8023.49,5248.150000000001,5248.150000000001,0,0
0,0,0,1,10226,35,27,21689,1,0,1,1,1,19711.92,5433.78,6358.01,1084.45,1084.45,0,0
1,0,0,1,31056,72,24,64351,1,0,0,1,0,27814.15,6787.02,7711.25,2217.55,2217.55,0,0
0,0,1,1,66563,161,72,100000,0,1,0,0,0,31399.62,7000.0,7924.23,5000.0,5000.0,0,0
0,0,0,0,8557,47,17,16180,1,0,1,1,1,15154.05,5323.6,6247.83,809.0,809.0,0,0
1,0,1,1,13591,20,8,46911,1,0,1,1,1,21812.29,6438.22,7362.45,1345.5500000000002,1345.5500000000002,0,0
0,0,1,1,120145,84,38,246813,1,1,0,1,1,63641.37,9936.26,10860.49,12340.650000000001,12340.650000000001,0,0
0,1,0,1,5293,156,83,18355,0,1,1,0,1,14572.09,5367.1,6291.33,917.75,917.75,0,0
0,0,1,1,34557,30,10,73132,1,0,0,1,0,26753.92,6462.64,7386.87,3656.6000000000004,3656.6000000000004,0,0
0,1,0,1,119160,39,16,196147,1,1,0,0,1,60257.95,8922.94,9847.17,9807.35,9807.35,0,0
0,0,1,1,85633,46,17,213617,1,1,0,1,1,53245.86,9272.34,10196.57,10680.85,10680.85,0,0
1,0,1,1,68690,20,18,117731,1,0,0,1,0,36672.15,7854.62,8778.85,4886.55,4886.55,0,0
0,1,0,1,15729,135,98,57009,0,1,1,0,1,19503.48,6140.18,7064.41,2850.4500000000003,2850.4500000000003,0,0
