x,y
74.501,76
74.502,86
74.503,96
74.504,95
74.505,89
74.506,92
74.507,82
74.508,73
74.509,80
74.51,76
74.511,80
74.512,95
74.513,71
74.514,85
74.515,102
74.516,89
74.517,98
74.518,98
74.519,80
74.52,81
74.521,93
74.522,98
74.523,81
74.524,84
74.525,87
74.526,102
74.527,93
74.528,94
74.529,86
74.53,75
74.531,86
74.532,72
74.533,68
74.534,80
74.535,71
74.536,77
74.537,86
74.538,87
74.539,79
74.54,72
74.541,80
74.542,88
74.543,79
74.544,97
74.545,69
74.546,73
74.547,94
74.548,88
74.549,80
74.55,78
74.551,84
74.552,100
74.553,103
74.554,76
74.555,86
74.556,87
74.557,91
74.558,86
74.559,91
74.56,73
74.561,89
74.562,85
74.563,92
74.564,77
74.565,89
74.566,89
74.567,97
74.568,94
74.569,74
74.57,101
74.571,70
74.572,76
74.573,65
74.574,89
74.575,93
74.576,93
74.577,79
74.578,86
74.579,106
74.58,89
74.581,89
74.582,84
74.583,92
74.584,83
74.585,82
74.586,95
74.587,80
74.588,86
74.589,88
74.59,88
74.591,85
74.592,91
74.593,62
74.594,81
74.595,66
74.596,95
74.597,84
74.598,97
74.599,84
74.6,106
74.601,98
74.602,76
74.603,94
74.604,94
74.605,94
74.606,88
74.607,93
74.608,91
74.609,89
74.61,96
74.611,88
74.612,88
74.613,92
74.614,76
74.615,95
74.616,93
74.617,86
74.618,79
74.619,101
74.62,103
74.621,77
74.622,77
74.623,84
74.624,90
74.625,73
74.626,93
74.627,106
74.628,94
74.629,85
74.63,75
74.631,87
74.632,70
74.633,88
74.634,101
74.635,93
74.636,89
74.637,86
74.638,103
74.639,75
74.64,92
74.641,73
74.642,74
74.643,83
74.644,89
74.645,90
74.646,100
74.647,84
74.648,82
74.649,90
74.65,81
74.651,86
74.652,98
74.653,83
74.654,78
74.655,90
74.656,82
74.657,84
74.658,93
74.659,92
74.66,84
74.661,73
74.662,84
74.663,85
74.664,98
74.665,86
74.666,87
74.667,90
74.668,81
74.669,81
74.67,81
74.671,83
74.672,96
74.673,81
74.674,80
74.675,83
74.676,85
74.677,74
74.678,92
74.679,83
74.68,98
74.681,87
74.682,89
74.683,83
74.684,75
74.685,93
74.686,86
74.687,90
74.688,73
74.689,92
74.69,76
74.691,100
74.692,98
74.693,79
74.694,88
74.695,94
74.696,87
74.697,86
74.698,93
74.699,94
74.7,76
74.701,86
74.702,93
74.703,77
74.704,73
74.705,86
74.706,91
74.707,80
74.708,75
74.709,87
74.71,85
74.711,83
74.712,76
74.713,87
74.714,100
74.715,82
74.716,68
74.717,84
74.718,86
74.719,86
74.72,85
74.721,67
74.722,86
74.723,90
74.724,94
74.725,87
74.726,100
74.727,71
74.728,77
74.729,79
74.73,82
74.731,81
74.732,83
74.733,74
74.734,86
74.735,72
74.736,111
74.737,97
74.738,90
74.739,85
74.74,71
74.741,105
74.742,89
74.743,75
74.744,93
74.745,85
74.746,89
74.747,81
74.748,99
74.749,101
74.75,78
74.751,85
74.752,90
74.753,82
74.754,90
74.755,76
74.756,79
74.757,110
74.758,92
74.759,75
74.76,91
74.761,90
74.762,90
74.763,88
74.764,67
74.765,84
74.766,69
74.767,94
74.768,98
74.769,94
74.77,99
74.771,87
74.772,79
74.773,81
74.774,82
74.775,83
74.776,96
74.777,82
74.778,86
74.779,95
74.78,75
74.781,83
74.782,95
74.783,96
74.784,82
74.785,82
74.786,93
74.787,75
74.788,85
74.789,88
74.79,81
74.791,77
74.792,98
74.793,76
74.794,79
74.795,100
74.796,86
74.797,87
74.798,81
74.799,101
74.8,77
74.801,102
74.802,75
74.803,85
74.804,86
74.805,91
74.806,83
74.807,87
74.808,95
74.809,83
74.81,87
74.811,100
74.812,93
74.813,99
74.814,84
74.815,108
74.816,75
74.817,73
74.818,62
74.819,95
74.82,72
74.821,85
74.822,77
74.823,71
74.824,97
74.825,84
74.826,80
74.827,93
74.828,86
74.829,92
74.83,86
74.831,92
74.832,98
74.833,77
74.834,87
74.835,74
74.836,88
74.837,95
74.838,84
74.839,96
74.84,74
74.841,77
74.842,73
74.843,70
74.844,75
74.845,93
74.846,93
74.847,86
74.848,75
74.849,84
74.85,100
74.851,65
74.852,88
74.853,76
74.854,91
74.855,88
74.856,89
74.857,103
74.858,75
74.859,83
74.86,89
74.861,88
74.862,69
74.863,69
74.864,86
74.865,97
74.866,86
74.867,89
74.868,91
74.869,88
74.87,82
74.871,86
74.872,81
74.873,88
74.874,77
74.875,87
74.876,74
74.877,92
74.878,93
74.879,83
74.88,92
74.881,92
74.882,77
74.883,77
74.884,88
74.885,89
74.886,101
74.887,89
74.888,94
74.889,68
74.89,83
74.891,90
74.892,79
74.893,104
74.894,82
74.895,72
74.896,84
74.897,92
74.898,86
74.899,71
74.9,69
74.901,75
74.902,95
74.903,97
74.904,75
74.905,92
74.906,89
74.907,80
74.908,87
74.909,97
74.91,91
74.911,87
74.912,77
74.913,96
74.914,72
74.915,94
74.916,70
74.917,95
74.918,85
74.919,94
74.92,65
74.921,88
74.922,98
74.923,75
74.924,84
74.925,83
74.926,89
74.927,83
74.928,86
74.929,87
74.93,90
74.931,103
74.932,82
74.933,95
74.934,83
74.935,92
74.936,94
74.937,87
74.938,85
74.939,97
74.94,79
74.941,88
74.942,82
74.943,73
74.944,87
74.945,86
74.946,87
74.947,106
74.948,90
74.949,83
74.95,97
74.951,75
74.952,85
74.953,74
74.954,93
74.955,85
74.956,77
74.957,88
74.958,76
74.959,91
74.96,85
74.961,89
74.962,78
74.963,76
74.964,103
74.965,93
74.966,81
74.967,82
74.968,95
74.969,97
74.97,85
74.971,88
74.972,97
74.973,92
74.974,92
74.975,89
74.976,87
74.977,79
74.978,90
74.979,78
74.98,77
74.981,97
74.982,71
74.983,82
74.984,97
74.985,83
74.986,91
74.987,92
74.988,73
74.989,82
74.99,83
74.991,87
74.992,75
74.993,82
74.994,84
74.995,91
74.996,97
74.997,82
74.998,71
74.999,74
75,96
75.001,78
75.002,85
75.003,92
75.004,73
75.005,79
75.006,89
75.007,76
75.008,78
75.009,85
75.01,86
75.011,98
75.012,85
75.013,79
75.014,98
75.015,92
75.016,71
75.017,87
75.018,100
75.019,87
75.02,87
75.021,75
75.022,79
75.023,86
75.024,80
75.025,99
75.026,94
75.027,73
75.028,97
75.029,80
75.03,94
75.031,81
75.032,79
75.033,82
75.034,102
75.035,81
75.036,86
75.037,84
75.038,96
75.039,99
75.04,81
75.041,77
75.042,87
75.043,73
75.044,81
75.045,75
75.046,108
75.047,80
75.048,101
75.049,74
75.05,84
75.051,74
75.052,92
75.053,93
75.054,80
75.055,86
75.056,94
75.057,102
75.058,83
75.059,79
75.06,83
75.061,92
75.062,99
75.063,73
75.064,73
75.065,72
75.066,83
75.067,88
75.068,67
75.069,86
75.07,79
75.071,92
75.072,91
75.073,85
75.074,79
75.075,95
75.076,82
75.077,90
75.078,96
75.079,79
75.08,92
75.081,93
75.082,71
75.083,66
75.084,79
75.085,79
75.086,82
75.087,69
75.088,91
75.089,83
75.09,110
75.091,68
75.092,74
75.093,85
75.094,83
75.095,81
75.096,111
75.097,75
75.098,91
75.099,73
75.1,92
75.101,74
75.102,89
75.103,82
75.104,82
75.105,93
75.106,77
75.107,98
75.108,98
75.109,85
75.11,88
75.111,89
75.112,97
75.113,79
75.114,86
75.115,87
75.116,85
75.117,84
75.118,85
75.119,88
75.12,95
75.121,88
75.122,79
75.123,83
75.124,83
75.125,85
75.126,78
75.127,89
75.128,93
75.129,87
75.13,90
75.131,98
75.132,94
75.133,84
75.134,76
75.135,91
75.136,82
75.137,85
75.138,77
75.139,94
75.14,74
75.141,85
75.142,83
75.143,84
75.144,66
75.145,78
75.146,83
75.147,85
75.148,114
75.149,92
75.15,80
75.151,77
75.152,69
75.153,82
75.154,80
75.155,79
75.156,70
75.157,87
75.158,87
75.159,102
75.16,79
75.161,73
75.162,74
75.163,83
75.164,88
75.165,85
75.166,72
75.167,95
75.168,74
75.169,82
75.17,76
75.171,80
75.172,75
75.173,84
75.174,100
75.175,85
75.176,83
75.177,84
75.178,81
75.179,86
75.18,87
75.181,86
75.182,97
75.183,82
75.184,91
75.185,88
75.186,86
75.187,81
75.188,87
75.189,72
75.19,95
75.191,93
75.192,75
75.193,83
75.194,70
75.195,75
75.196,98
75.197,90
75.198,81
75.199,99
75.2,80
75.201,95
75.202,88
75.203,93
75.204,75
75.205,71
75.206,85
75.207,97
75.208,93
75.209,99
75.21,90
75.211,77
75.212,108
75.213,93
75.214,77
75.215,92
75.216,76
75.217,72
75.218,89
75.219,106
75.22,77
75.221,92
75.222,86
75.223,83
75.224,85
75.225,79
75.226,77
75.227,88
75.228,95
75.229,84
75.23,101
75.231,90
75.232,84
75.233,94
75.234,92
75.235,86
75.236,71
75.237,90
75.238,79
75.239,92
75.24,75
75.241,87
75.242,71
75.243,81
75.244,86
75.245,76
75.246,104
75.247,104
75.248,89
75.249,81
75.25,96
75.251,87
75.252,93
75.253,93
75.254,77
75.255,101
75.256,97
75.257,81
75.258,76
75.259,97
75.26,98
75.261,91
75.262,79
75.263,95
75.264,79
75.265,75
75.266,65
75.267,68
75.268,105
75.269,91
75.27,83
75.271,88
75.272,66
75.273,89
75.274,77
75.275,86
75.276,103
75.277,85
75.278,76
75.279,85
75.28,87
75.281,94
75.282,88
75.283,81
75.284,87
75.285,78
75.286,74
75.287,78
75.288,91
75.289,91
75.29,95
75.291,78
75.292,91
75.293,80
75.294,80
75.295,84
75.296,91
75.297,103
75.298,76
75.299,81
75.3,87
75.301,84
75.302,85
75.303,83
75.304,89
75.305,98
75.306,75
75.307,88
75.308,77
75.309,94
75.31,82
75.311,84
75.312,91
75.313,86
75.314,66
75.315,77
75.316,75
75.317,81
75.318,88
75.319,58
75.32,74
75.321,73
75.322,82
75.323,99
75.324,70
75.325,105
75.326,94
75.327,100
75.328,87
75.329,82
75.33,77
75.331,90
75.332,96
75.333,76
75.334,82
75.335,90
75.336,70
75.337,91
75.338,86
75.339,114
75.34,100
75.341,109
75.342,102
75.343,86
75.344,101
75.345,83
75.346,76
75.347,79
75.348,91
75.349,96
75.35,81
75.351,82
75.352,82
75.353,96
75.354,106
75.355,100
75.356,59
75.357,69
75.358,76
75.359,85
75.36,93
75.361,84
75.362,90
75.363,99
75.364,77
75.365,97
75.366,71
75.367,71
75.368,77
75.369,103
75.37,81
75.371,87
75.372,59
75.373,81
75.374,78
75.375,91
75.376,87
75.377,81
75.378,85
75.379,71
75.38,71
75.381,95
75.382,74
75.383,92
75.384,87
75.385,78
75.386,78
75.387,88
75.388,76
75.389,82
75.39,101
75.391,95
75.392,89
75.393,79
75.394,74
75.395,90
75.396,95
75.397,101
75.398,88
75.399,84
75.4,98
75.401,80
75.402,92
75.403,74
75.404,75
75.405,86
75.406,92
75.407,78
75.408,77
75.409,107
75.41,100
75.411,79
75.412,97
75.413,91
75.414,69
75.415,82
75.416,69
75.417,75
75.418,79
75.419,85
75.42,89
75.421,82
75.422,70
75.423,79
75.424,93
75.425,89
75.426,97
75.427,77
75.428,90
75.429,77
75.43,79
75.431,85
75.432,90
75.433,72
75.434,83
75.435,65
75.436,71
75.437,87
75.438,103
75.439,87
75.44,99
75.441,96
75.442,92
75.443,72
75.444,96
75.445,75
75.446,77
75.447,91
75.448,79
75.449,77
75.45,94
75.451,75
75.452,96
75.453,95
75.454,95
75.455,85
75.456,86
75.457,83
75.458,87
75.459,100
75.46,87
75.461,87
75.462,70
75.463,88
75.464,78
75.465,86
75.466,85
75.467,101
75.468,72
75.469,80
75.47,90
75.471,80
75.472,80
75.473,78
75.474,105
75.475,81
75.476,97
75.477,90
75.478,71
75.479,83
75.48,75
75.481,85
75.482,96
75.483,96
75.484,88
75.485,96
75.486,94
75.487,95
75.488,90
75.489,89
75.49,89
75.491,86
75.492,90
75.493,94
75.494,97
75.495,89
75.496,94
75.497,85
75.498,88
75.499,91
75.5,95
75.501,95
75.502,82
75.503,91
75.504,93
75.505,88
75.506,88
75.507,99
75.508,79
75.509,88
75.51,77
75.511,80
75.512,94
75.513,79
75.514,88
75.515,82
75.516,81
75.517,90
75.518,76
75.519,82
75.52,80
75.521,73
75.522,87
75.523,73
75.524,77
75.525,92
75.526,94
75.527,87
75.528,84
75.529,92
75.53,76
75.531,74
75.532,93
75.533,61
75.534,88
75.535,95
75.536,94
75.537,86
75.538,96
75.539,99
75.54,75
75.541,100
75.542,76
75.543,103
75.544,74
75.545,82
75.546,67
75.547,73
75.548,78
75.549,83
75.55,92
75.551,91
75.552,82
75.553,66
75.554,87
75.555,96
75.556,85
75.557,94
75.558,95
75.559,81
75.56,83
75.561,103
75.562,91
75.563,78
75.564,95
75.565,85
75.566,87
75.567,88
75.568,85
75.569,81
75.57,77
75.571,87
75.572,80
75.573,87
75.574,86
75.575,93
75.576,86
75.577,89
75.578,93
75.579,108
75.58,90
75.581,93
75.582,78
75.583,89
75.584,99
75.585,77
75.586,82
75.587,84
75.588,80
75.589,86
75.59,96
75.591,94
75.592,77
75.593,90
75.594,71
75.595,87
75.596,83
75.597,90
75.598,80
75.599,94
75.6,103
75.601,79
75.602,96
75.603,87
75.604,82
75.605,97
75.606,92
75.607,89
75.608,95
75.609,96
75.61,86
75.611,81
75.612,86
75.613,90
75.614,86
75.615,87
75.616,88
75.617,97
75.618,85
75.619,76
75.62,91
75.621,80
75.622,95
75.623,71
75.624,87
75.625,93
75.626,87
75.627,79
75.628,86
75.629,82
75.63,88
75.631,82
75.632,91
75.633,82
75.634,73
75.635,85
75.636,77
75.637,78
75.638,62
75.639,74
75.64,78
75.641,88
75.642,107
75.643,88
75.644,85
75.645,90
75.646,89
75.647,91
75.648,96
75.649,96
75.65,82
75.651,99
75.652,82
75.653,89
75.654,93
75.655,86
75.656,90
75.657,93
75.658,74
75.659,78
75.66,74
75.661,76
75.662,87
75.663,75
75.664,91
75.665,90
75.666,83
75.667,95
75.668,84
75.669,65
75.67,95
75.671,97
75.672,85
75.673,83
75.674,89
75.675,106
75.676,74
75.677,102
75.678,85
75.679,84
75.68,81
75.681,84
75.682,75
75.683,74
75.684,79
75.685,80
75.686,92
75.687,92
75.688,86
75.689,90
75.69,87
75.691,88
75.692,89
75.693,88
75.694,95
75.695,88
75.696,103
75.697,91
75.698,80
75.699,79
75.7,95
75.701,94
75.702,101
75.703,85
75.704,109
75.705,76
75.706,83
75.707,77
75.708,89
75.709,93
75.71,85
75.711,87
75.712,65
75.713,91
75.714,83
75.715,97
75.716,81
75.717,82
75.718,97
75.719,92
75.72,105
75.721,79
75.722,88
75.723,89
75.724,92
75.725,79
75.726,93
75.727,102
75.728,73
75.729,74
75.73,90
75.731,91
75.732,87
75.733,89
75.734,71
75.735,85
75.736,80
75.737,94
75.738,82
75.739,86
75.74,92
75.741,78
75.742,86
75.743,88
75.744,91
75.745,98
75.746,90
75.747,64
75.748,90
75.749,99
75.75,88
75.751,92
75.752,100
75.753,83
75.754,75
75.755,90
75.756,92
75.757,96
75.758,93
75.759,77
75.76,78
75.761,85
75.762,99
75.763,106
75.764,80
75.765,90
75.766,81
75.767,91
75.768,96
75.769,96
75.77,83
75.771,87
75.772,80
75.773,80
75.774,83
75.775,94
75.776,82
75.777,69
75.778,79
75.779,96
75.78,92
75.781,99
75.782,81
75.783,89
75.784,92
75.785,88
75.786,89
75.787,82
75.788,70
75.789,91
75.79,82
75.791,111
75.792,72
75.793,87
75.794,89
75.795,98
75.796,91
75.797,87
75.798,87
75.799,78
75.8,80
75.801,79
75.802,89
75.803,81
75.804,91
75.805,86
75.806,90
75.807,92
75.808,79
75.809,81
75.81,76
75.811,84
75.812,82
75.813,89
75.814,107
75.815,81
75.816,69
75.817,88
75.818,100
75.819,78
75.82,93
75.821,89
75.822,85
75.823,93
75.824,103
75.825,76
75.826,71
75.827,99
75.828,103
75.829,102
75.83,86
75.831,91
75.832,96
75.833,97
75.834,97
75.835,79
75.836,76
75.837,81
75.838,93
75.839,91
75.84,88
75.841,80
75.842,73
75.843,88
75.844,84
75.845,73
75.846,71
75.847,89
75.848,77
75.849,73
75.85,82
75.851,93
75.852,100
75.853,99
75.854,102
75.855,90
75.856,83
75.857,92
75.858,89
75.859,76
75.86,87
75.861,68
75.862,100
75.863,101
75.864,75
75.865,89
75.866,96
75.867,71
75.868,84
75.869,95
75.87,89
75.871,86
75.872,78
75.873,81
75.874,83
75.875,98
75.876,101
75.877,82
75.878,89
75.879,76
75.88,95
75.881,96
75.882,90
75.883,96
75.884,84
75.885,99
75.886,89
75.887,95
75.888,105
75.889,81
75.89,92
75.891,84
75.892,89
75.893,79
75.894,104
75.895,76
75.896,82
75.897,90
75.898,86
75.899,83
75.9,75
75.901,80
75.902,88
75.903,95
75.904,76
75.905,86
75.906,80
75.907,92
75.908,76
75.909,78
75.91,105
75.911,94
75.912,77
75.913,94
75.914,74
75.915,82
75.916,91
75.917,90
75.918,88
75.919,89
75.92,90
75.921,88
75.922,79
75.923,91
75.924,89
75.925,82
75.926,92
75.927,98
75.928,80
75.929,86
75.93,91
75.931,85
75.932,104
75.933,78
75.934,105
75.935,81
75.936,85
75.937,90
75.938,70
75.939,86
75.94,79
75.941,76
75.942,88
75.943,81
75.944,78
75.945,104
75.946,83
75.947,87
75.948,78
75.949,87
75.95,87
75.951,80
75.952,91
75.953,85
75.954,71
75.955,85
75.956,83
75.957,84
75.958,76
75.959,89
75.96,76
75.961,95
75.962,77
75.963,69
75.964,89
75.965,76
75.966,82
75.967,102
75.968,77
75.969,88
75.97,94
75.971,97
75.972,93
75.973,83
75.974,74
75.975,97
75.976,87
75.977,82
75.978,93
75.979,99
75.98,76
75.981,90
75.982,81
75.983,102
75.984,96
75.985,82
75.986,94
75.987,107
75.988,100
75.989,75
75.99,93
75.991,80
75.992,69
75.993,78
75.994,76
75.995,72
75.996,87
75.997,83
75.998,88
75.999,102
76,84
76.001,76
76.002,101
76.003,75
76.004,99
76.005,79
76.006,102
76.007,77
76.008,70
76.009,75
76.01,97
76.011,85
76.012,91
76.013,104
76.014,70
76.015,95
76.016,88
76.017,94
76.018,80
76.019,94
76.02,96
76.021,71
76.022,79
76.023,97
76.024,92
76.025,101
76.026,89
76.027,73
76.028,81
76.029,95
76.03,88
76.031,85
76.032,103
76.033,92
76.034,60
76.035,85
76.036,92
76.037,95
76.038,107
76.039,86
76.04,82
76.041,80
76.042,85
76.043,75
76.044,98
76.045,93
76.046,71
76.047,90
76.048,94
76.049,84
76.05,79
76.051,78
76.052,67
76.053,101
76.054,85
76.055,91
76.056,89
76.057,84
76.058,89
76.059,91
76.06,80
76.061,80
76.062,85
76.063,85
76.064,92
76.065,81
76.066,96
76.067,87
76.068,91
76.069,101
76.07,90
76.071,80
76.072,99
76.073,76
76.074,91
76.075,76
76.076,105
76.077,83
76.078,88
76.079,88
76.08,87
76.081,84
76.082,92
76.083,78
76.084,78
76.085,79
76.086,82
76.087,92
76.088,75
76.089,87
76.09,95
76.091,97
76.092,74
76.093,85
76.094,80
76.095,77
76.096,69
76.097,91
76.098,79
76.099,95
76.1,85
76.101,91
76.102,96
76.103,79
76.104,84
76.105,95
76.106,98
76.107,93
76.108,105
76.109,86
76.11,85
76.111,76
76.112,89
76.113,92
76.114,80
76.115,101
76.116,88
76.117,80
76.118,100
76.119,88
76.12,93
76.121,96
76.122,98
76.123,91
76.124,89
76.125,83
76.126,69
76.127,73
76.128,79
76.129,88
76.13,86
76.131,79
76.132,81
76.133,88
76.134,103
76.135,72
76.136,95
76.137,63
76.138,89
76.139,65
76.14,90
76.141,95
76.142,78
76.143,96
76.144,74
76.145,87
76.146,85
76.147,83
76.148,78
76.149,86
76.15,81
76.151,96
76.152,83
76.153,95
76.154,87
76.155,69
76.156,87
76.157,88
76.158,94
76.159,94
76.16,78
76.161,95
76.162,84
76.163,81
76.164,75
76.165,94
76.166,76
76.167,92
76.168,93
76.169,89
76.17,92
76.171,80
76.172,88
76.173,91
76.174,101
76.175,69
76.176,86
76.177,92
76.178,83
76.179,98
76.18,73
76.181,76
76.182,95
76.183,75
76.184,88
76.185,82
76.186,72
76.187,96
76.188,76
76.189,83
76.19,96
76.191,102
76.192,88
76.193,103
76.194,79
76.195,85
76.196,78
76.197,91
76.198,85
76.199,85
76.2,70
76.201,85
76.202,79
76.203,87
76.204,98
76.205,95
76.206,86
76.207,92
76.208,76
76.209,74
76.21,93
76.211,96
76.212,87
76.213,86
76.214,69
76.215,89
76.216,90
76.217,84
76.218,98
76.219,80
76.22,74
76.221,69
76.222,107
76.223,83
76.224,92
76.225,86
76.226,76
76.227,78
76.228,77
76.229,80
76.23,89
76.231,98
76.232,92
76.233,69
76.234,93
76.235,86
76.236,77
76.237,77
76.238,83
76.239,96
76.24,90
76.241,90
76.242,82
76.243,99
76.244,91
76.245,93
76.246,87
76.247,78
76.248,68
76.249,92
76.25,95
76.251,77
76.252,92
76.253,85
76.254,84
76.255,89
76.256,77
76.257,86
76.258,80
76.259,95
76.26,93
76.261,89
76.262,79
76.263,75
76.264,82
76.265,84
76.266,85
76.267,95
76.268,85
76.269,81
76.27,85
76.271,91
76.272,81
76.273,68
76.274,107
76.275,85
76.276,100
76.277,75
76.278,73
76.279,87
76.28,94
76.281,89
76.282,80
76.283,82
76.284,71
76.285,83
76.286,87
76.287,75
76.288,90
76.289,79
76.29,86
76.291,98
76.292,84
76.293,87
76.294,69
76.295,86
76.296,106
76.297,100
76.298,99
76.299,84
76.3,89
76.301,79
76.302,85
76.303,109
76.304,98
76.305,71
76.306,86
76.307,86
76.308,99
76.309,95
76.31,92
76.311,66
76.312,87
76.313,77
76.314,68
76.315,82
76.316,98
76.317,91
76.318,86
76.319,82
76.32,90
76.321,76
76.322,116
76.323,61
76.324,89
76.325,88
76.326,91
76.327,86
76.328,102
76.329,92
76.33,81
76.331,79
76.332,84
76.333,82
76.334,79
76.335,90
76.336,78
76.337,71
76.338,79
76.339,75
76.34,80
76.341,73
76.342,82
76.343,77
76.344,95
76.345,73
76.346,78
76.347,83
76.348,92
76.349,84
76.35,90
76.351,97
76.352,86
76.353,78
76.354,77
76.355,78
76.356,70
76.357,85
76.358,82
76.359,84
76.36,76
76.361,94
76.362,75
76.363,79
76.364,95
76.365,75
76.366,80
76.367,86
76.368,89
76.369,89
76.37,83
76.371,67
76.372,92
76.373,84
76.374,72
76.375,86
76.376,88
76.377,97
76.378,94
76.379,91
76.38,83
76.381,80
76.382,78
76.383,77
76.384,80
76.385,93
76.386,80
76.387,95
76.388,88
76.389,79
76.39,84
76.391,92
76.392,97
76.393,83
76.394,93
76.395,87
76.396,88
76.397,102
76.398,80
76.399,82
76.4,86
76.401,89
76.402,75
76.403,89
76.404,95
76.405,91
76.406,95
76.407,83
76.408,84
76.409,78
76.41,82
76.411,85
76.412,81
76.413,77
76.414,77
76.415,86
76.416,63
76.417,82
76.418,73
76.419,89
76.42,91
76.421,74
76.422,102
76.423,85
76.424,79
76.425,69
76.426,83
76.427,75
76.428,88
76.429,89
76.43,80
76.431,97
76.432,82
76.433,92
76.434,66
76.435,109
76.436,94
76.437,72
76.438,76
76.439,92
76.44,93
76.441,78
76.442,73
76.443,91
76.444,93
76.445,86
76.446,97
76.447,93
76.448,88
76.449,85
76.45,95
76.451,73
76.452,88
76.453,92
76.454,79
76.455,57
76.456,79
76.457,88
76.458,84
76.459,100
76.46,75
76.461,86
76.462,89
76.463,87
76.464,80
76.465,83
76.466,76
76.467,83
76.468,86
76.469,77
76.47,84
76.471,87
76.472,98
76.473,101
76.474,101
76.475,97
76.476,92
76.477,65
76.478,79
76.479,65
76.48,111
76.481,71
76.482,85
76.483,92
76.484,92
76.485,82
76.486,86
76.487,102
76.488,92
76.489,93
76.49,82
76.491,91
76.492,91
76.493,77
76.494,93
76.495,96
76.496,83
76.497,79
76.498,86
76.499,98
76.5,65
76.501,75
76.502,67
76.503,87
76.504,93
76.505,86
76.506,90
76.507,82
76.508,95
76.509,73
76.51,92
76.511,86
76.512,88
76.513,76
76.514,90
76.515,78
76.516,72
76.517,78
76.518,80
76.519,81
76.52,84
76.521,80
76.522,82
76.523,96
76.524,90
76.525,74
76.526,82
76.527,93
76.528,97
76.529,97
76.53,99
76.531,80
76.532,120
76.533,88
76.534,89
76.535,80
76.536,87
76.537,86
76.538,87
76.539,82
76.54,100
76.541,84
76.542,79
76.543,84
76.544,81
76.545,80
76.546,74
76.547,79
76.548,96
76.549,68
76.55,79
76.551,84
76.552,94
76.553,99
76.554,94
76.555,77
76.556,61
76.557,71
76.558,74
76.559,101
76.56,81
76.561,79
76.562,82
76.563,75
76.564,81
76.565,83
76.566,86
76.567,84
76.568,74
76.569,75
76.57,92
76.571,76
76.572,95
76.573,77
76.574,84
76.575,109
76.576,102
76.577,83
76.578,85
76.579,99
76.58,69
76.581,73
76.582,90
76.583,83
76.584,92
76.585,85
76.586,99
76.587,89
76.588,84
76.589,74
76.59,81
76.591,88
76.592,74
76.593,91
76.594,98
76.595,79
76.596,93
76.597,82
76.598,82
76.599,95
76.6,98
76.601,100
76.602,82
76.603,81
76.604,94
76.605,83
76.606,86
76.607,75
76.608,84
76.609,89
76.61,88
76.611,105
76.612,98
76.613,78
76.614,84
76.615,85
76.616,78
76.617,75
76.618,78
76.619,87
76.62,90
76.621,85
76.622,74
76.623,83
76.624,89
76.625,64
76.626,81
76.627,86
76.628,79
76.629,79
76.63,89
76.631,81
76.632,101
76.633,75
76.634,83
76.635,85
76.636,85
76.637,88
76.638,84
76.639,73
76.64,80
76.641,82
76.642,91
76.643,76
76.644,93
76.645,82
76.646,68
76.647,89
76.648,90
76.649,83
76.65,80
76.651,90
76.652,90
76.653,86
76.654,73
76.655,90
76.656,93
76.657,84
76.658,76
76.659,90
76.66,82
76.661,82
76.662,69
76.663,77
76.664,96
76.665,82
76.666,77
76.667,88
76.668,83
76.669,89
76.67,97
76.671,84
76.672,96
76.673,91
76.674,89
76.675,72
76.676,80
76.677,86
76.678,93
76.679,86
76.68,86
76.681,82
76.682,87
76.683,105
76.684,87
76.685,86
76.686,92
76.687,110
76.688,95
76.689,85
