Guild Membership,Player Skill Level,Time Spent Playing,Side-quest Group Assignment,Customization Level,Side-quest Engagement,Won Items,In-game Purchases,Total Inventory
1,20.46,39.25,1,0.53,1,0,2350.98,1401.79
1,6.93,12.03,1,0.28,1,0,856.78,511.48
1,4.24,5.46,0,0.96,1,1,826.85,498.19
0,6.54,10.84,0,0.61,1,1,1002.29,603.31
1,27.99,51.92,0,0.0,0,0,3107.24,1875.43
1,10.94,19.07,0,0.27,1,0,1268.92,758.6
1,12.93,23.69,1,1.0,1,0,1506.47,898.14
0,6.45,9.69,1,0.97,1,1,961.71,574.15
0,14.64,26.41,0,0.54,1,1,1874.57,1131.19
0,5.85,9.99,0,0.56,0,0,642.76,385.59
0,7.59,12.52,1,0.9,1,1,1104.96,671.98
1,10.47,17.46,0,0.71,1,1,1498.19,903.15
1,16.35,29.57,0,0.93,1,1,2155.41,1290.85
1,16.56,31.19,0,0.48,1,0,1913.54,1152.44
1,17.06,32.67,0,0.98,1,0,1983.44,1196.08
0,4.79,7.27,1,0.54,1,0,509.25,312.84
1,11.06,20.51,1,0.64,1,1,1616.31,963.77
1,10.23,18.67,0,0.08,0,0,1218.01,732.21
1,5.33,7.5,0,0.61,1,0,641.2,379.14
1,12.54,21.23,1,0.77,1,1,1713.43,1027.58
1,10.8,18.45,0,0.44,1,0,1241.79,743.91
1,15.96,30.32,0,0.5,1,1,2156.31,1296.19
0,11.64,21.6,1,0.39,1,0,1279.45,770.07
1,9.13,15.58,1,0.97,1,1,1372.22,821.32
1,21.47,40.64,1,0.48,1,1,2742.49,1652.58
0,3.66,3.92,1,0.13,0,0,349.06,216.1
1,13.06,23.22,0,0.03,1,1,1799.78,1081.8
1,4.51,5.59,1,0.77,1,0,543.39,334.66
1,10.24,14.54,0,0.55,1,1,1398.94,839.97
1,24.05,43.97,0,0.0,1,0,2673.16,1594.64
1,4.97,7.97,0,0.38,0,0,632.58,374.94
0,4.38,6.93,0,0.91,0,0,475.81,283.27
0,69.11,135.44,0,0.95,1,0,7569.67,4546.41
1,4.93,7.69,0,0.05,0,0,624.3,369.67
1,36.34,70.0,0,0.12,1,1,4367.24,2621.04
1,10.98,19.96,0,0.0,1,0,1296.7,790.41
0,7.66,13.59,0,0.87,1,1,1140.69,686.57
0,20.56,37.69,0,0.07,1,1,2511.08,1515.69
1,29.12,55.55,0,0.11,1,1,3573.02,2138.82
0,6.28,8.62,0,0.23,1,0,622.43,363.35
1,7.72,13.97,0,0.92,1,1,1255.47,746.24
1,27.96,52.34,0,0.69,1,1,3413.55,2054.55
1,14.89,28.05,0,0.62,1,0,1738.35,1041.85
0,28.18,53.95,0,0.78,1,1,3377.0,2025.56
1,16.29,31.09,0,0.69,1,1,2200.42,1329.87
1,41.59,81.22,1,0.75,1,1,4966.45,2986.31
0,12.81,23.59,0,0.07,1,1,1697.38,1021.76
0,14.01,25.33,1,0.59,1,1,1810.64,1093.38
0,15.01,27.7,1,0.75,1,1,1931.16,1158.93
0,11.42,19.95,0,0.57,1,0,1219.93,733.7
1,20.67,39.09,0,0.01,1,0,2356.85,1408.05
1,17.77,32.29,1,0.21,1,1,2306.99,1381.38
1,19.14,36.96,0,0.96,1,1,2514.73,1508.5
1,30.77,57.14,1,0.7,1,0,3406.12,2043.54
1,15.51,27.74,1,0.69,1,1,2057.61,1240.5
0,17.96,31.25,0,0.66,1,0,1884.32,1136.78
1,6.35,9.8,0,0.13,1,1,1062.16,652.59
1,8.78,14.11,0,0.0,1,0,1012.77,619.16
1,21.97,41.14,0,0.44,1,1,2784.05,1677.16
1,32.2,61.86,0,0.44,1,0,3610.08,2158.61
1,3.67,4.94,0,0.81,1,0,481.31,295.95
1,8.85,14.97,0,0.18,0,0,1041.12,634.13
1,13.02,22.95,1,0.28,0,0,1491.73,895.74
0,7.61,12.42,1,0.08,1,1,1102.64,654.11
1,6.62,11.15,0,0.4,1,0,815.72,490.47
1,16.74,31.51,0,0.26,1,0,1927.19,1160.78
0,37.32,71.81,0,0.26,1,1,4371.37,2625.05
0,3.18,4.58,1,0.25,1,0,344.99,204.97
1,10.66,18.89,0,0.23,1,0,1250.97,750.2
0,16.04,29.52,0,0.32,1,1,2038.06,1230.3
0,19.55,36.61,1,0.54,1,0,2125.85,1277.88
1,14.4,26.14,0,0.44,0,0,1654.92,1000.32
1,39.03,76.11,0,0.06,1,1,4685.6,2817.8
1,13.01,23.03,1,0.43,1,0,1492.17,894.33
0,31.12,59.86,0,0.85,1,1,3702.38,2226.63
0,9.81,16.71,1,0.1,1,1,1343.29,814.49
0,13.52,23.91,1,0.94,1,0,1443.13,866.63
0,5.18,8.13,0,0.31,1,1,852.89,516.1
0,26.49,48.97,1,0.01,1,1,3146.44,1881.26
1,12.78,22.38,0,0.25,1,1,1760.06,1054.83
1,14.72,27.85,1,0.07,1,1,2022.31,1213.65
0,9.91,17.34,0,0.57,1,1,1365.43,815.14
0,25.07,45.29,1,0.32,1,0,2662.2,1597.98
1,15.98,29.2,1,0.81,1,1,2124.52,1284.19
1,7.69,12.06,1,0.73,1,0,895.22,538.68
0,5.65,10.04,1,0.47,1,1,936.48,569.57
1,10.85,20.09,0,0.56,1,1,1594.94,961.51
0,18.78,34.91,0,0.61,1,1,2335.93,1411.16
0,45.21,88.68,0,0.27,1,1,5271.4,3163.53
0,16.35,29.86,0,0.14,1,0,1761.86,1053.77
1,35.69,66.7,1,0.38,1,1,4235.61,2546.28
0,4.71,6.29,1,0.09,0,0,474.32,276.75
0,46.89,91.34,0,0.31,1,0,5133.54,3083.11
0,20.41,37.18,0,0.55,1,0,2188.44,1302.03
1,11.99,21.23,1,0.54,1,1,1686.64,1008.62
0,9.92,18.15,0,0.12,1,1,1389.5,836.45
0,5.72,9.37,1,0.01,1,1,918.48,545.72
0,7.37,12.42,0,0.09,1,1,1090.97,653.53
0,50.39,97.51,0,0.04,1,1,5795.53,3471.76
1,6.15,10.25,1,0.4,0,0,765.15,462.65
0,5.89,9.78,0,0.39,1,0,636.58,387.63
0,10.63,17.07,0,0.24,1,1,1392.11,836.28
1,6.52,9.12,1,0.22,0,0,749.87,460.91
0,12.08,21.41,0,0.4,1,1,1596.83,957.93
0,24.38,46.97,0,0.09,1,0,2676.83,1599.43
0,8.69,14.49,1,0.21,0,0,917.93,543.62
1,5.41,7.37,1,0.41,0,0,639.4,382.91
1,14.0,25.48,0,0.09,1,1,1912.82,1150.31
1,11.23,20.77,0,0.84,1,0,1334.96,813.47
1,22.91,44.09,1,0.68,1,0,2617.31,1565.04
1,8.93,15.77,0,0.38,1,1,1368.92,819.19
1,9.95,16.73,0,0.15,1,1,1449.39,873.03
1,11.76,19.97,0,0.19,1,1,1637.04,983.71
0,12.03,22.2,0,0.12,1,1,1618.58,969.14
0,8.31,14.96,0,0.16,1,1,1214.32,729.38
1,7.77,13.43,1,0.42,1,0,940.1,558.39
1,5.12,6.58,0,0.25,1,1,903.24,540.71
0,9.4,16.09,0,0.88,1,1,1301.85,776.56
1,18.64,35.27,0,0.96,1,1,2439.56,1469.95
0,23.19,44.18,1,0.69,1,1,2834.37,1705.33
0,9.49,15.49,0,0.81,1,0,989.31,593.32
0,39.56,75.82,0,0.26,1,0,4301.19,2580.79
1,11.03,20.6,0,0.67,1,1,1618.67,973.32
0,5.61,8.26,0,0.06,1,1,878.76,525.98
1,3.64,5.85,0,0.96,0,0,508.57,296.69
1,27.35,52.68,0,0.67,1,0,3094.16,1854.79
1,12.6,21.16,0,0.32,1,1,1712.82,1031.13
0,5.82,8.73,1,0.77,1,1,904.29,548.33
1,2.95,3.82,1,0.02,1,0,410.98,246.95
0,9.3,15.12,1,0.38,1,1,1268.32,758.98
0,16.73,30.73,0,0.9,1,1,2107.82,1268.5
1,8.34,13.2,1,0.26,1,1,1264.34,760.47
0,6.0,9.55,0,0.67,1,1,935.7,557.21
0,11.79,17.98,0,0.36,1,0,1180.05,699.03
0,26.95,51.14,0,0.39,1,0,2931.86,1756.42
1,4.78,7.33,1,0.75,1,1,909.87,554.54
0,9.97,16.0,0,0.91,1,0,1028.99,620.17
1,26.92,51.77,0,0.17,1,1,3349.91,2018.36
1,15.99,29.96,1,0.28,1,1,2146.51,1288.74
1,13.3,24.8,0,0.49,1,1,1858.67,1116.01
1,8.65,14.69,0,0.61,1,0,1022.53,600.05
0,12.28,20.78,0,0.47,0,0,1285.68,761.84
0,10.49,17.87,0,0.81,1,0,1111.01,668.91
0,7.47,12.35,1,0.77,1,1,1094.81,658.84
0,5.59,9.12,0,0.41,1,0,601.69,349.68
1,21.83,40.96,0,0.04,1,0,2471.25,1483.41
0,11.34,20.15,0,0.19,1,0,1221.19,737.74
0,14.41,26.77,0,0.49,1,1,1873.32,1126.57
1,14.71,26.22,0,0.93,1,0,1676.71,1003.36
1,21.82,38.85,0,0.57,1,1,2705.78,1612.02
1,9.91,16.82,1,0.53,1,0,1148.74,691.27
1,8.48,14.78,0,0.72,1,0,1016.66,605.55
1,7.22,11.64,1,0.15,1,1,1161.88,700.68
1,4.5,7.29,1,0.15,1,1,892.15,539.78
0,5.47,9.06,0,0.35,0,0,595.47,361.88
1,8.4,15.35,0,0.99,1,1,1331.26,801.66
1,4.72,6.78,0,0.88,1,0,591.22,353.0
0,4.72,7.54,0,0.68,1,0,512.04,310.16
0,23.12,44.85,1,0.39,1,0,2551.46,1525.81
1,15.47,28.15,0,0.55,1,1,2069.07,1249.04
1,9.5,16.83,1,0.3,1,0,1128.99,673.98
0,60.67,117.96,1,0.67,1,1,6921.94,4163.22
0,3.97,6.05,1,0.42,1,1,730.42,438.01
1,24.76,46.22,0,0.12,1,0,2774.88,1667.4
1,10.52,19.11,0,0.22,1,1,1547.98,930.41
0,19.37,37.18,0,0.61,0,0,2135.07,1272.03
0,14.24,24.85,1,0.69,1,0,1508.55,907.81
1,3.52,4.95,0,0.1,1,0,473.91,280.5
0,12.69,21.79,1,0.81,0,0,1338.08,802.25
1,13.8,25.85,0,0.82,1,1,1915.11,1150.3
0,2.9,3.95,0,0.72,1,0,316.53,184.77
0,44.84,86.94,0,0.68,1,1,5200.39,3118.21
0,24.92,43.85,0,0.23,1,0,2610.86,1572.79
0,18.35,34.4,0,0.92,1,0,2000.17,1193.52
0,7.03,8.52,0,0.27,1,0,657.86,397.67
0,18.33,34.66,0,0.18,1,1,2306.91,1383.25
1,31.44,59.87,1,0.64,1,0,3516.61,2114.96
0,14.03,26.14,0,0.36,1,0,1535.38,924.76
1,11.49,20.87,1,0.93,1,0,1350.43,806.78
0,8.51,12.64,1,0.46,1,0,853.95,515.79
1,10.08,17.96,0,0.16,1,0,1192.53,712.67
0,8.85,14.25,0,0.96,1,1,1219.42,741.21
0,16.99,31.57,0,0.52,1,0,1844.21,1107.13
1,7.09,11.13,0,0.52,1,1,1139.08,682.75
1,17.17,31.87,1,0.39,1,1,2264.41,1357.55
1,7.45,11.99,1,0.84,1,0,879.43,525.88
1,9.89,17.07,0,0.29,1,0,1158.75,693.78
1,18.48,34.75,1,0.01,1,1,2416.59,1454.54
0,6.83,11.93,1,0.5,1,1,1047.53,627.03
1,17.88,33.42,0,0.93,1,0,2048.28,1224.77
1,17.97,32.04,0,0.27,1,1,2309.54,1392.09
1,12.26,21.61,0,0.27,1,0,1410.78,853.27
1,25.85,50.33,0,0.74,1,0,2950.34,1766.31
0,13.12,23.75,0,0.78,1,0,1419.28,850.11
0,25.09,47.28,0,0.44,1,1,3025.91,1822.76
1,40.13,78.15,0,0.83,1,1,4800.31,2883.48
1,9.15,16.86,1,0.17,1,1,1413.33,856.99
1,18.03,33.79,0,0.37,1,1,2364.36,1423.11
1,6.98,12.67,0,0.4,1,1,1179.13,710.9
0,5.98,9.44,0,0.31,1,1,933.57,559.33
0,11.35,20.01,0,0.22,1,0,1216.46,724.99
0,4.6,7.24,1,0.34,1,0,496.72,292.0
1,6.78,10.79,1,0.02,1,1,1111.28,667.62
1,17.62,32.83,0,0.7,1,1,2315.11,1397.11
0,8.39,14.66,1,0.68,1,0,908.27,539.73
1,20.2,37.17,0,0.45,1,0,2275.51,1364.69
0,14.44,26.11,0,0.32,1,1,1852.52,1104.21
0,42.38,83.37,1,0.43,1,0,4670.79,2809.4
1,18.31,33.97,1,0.94,1,1,2383.54,1427.08
0,29.77,56.86,1,0.6,1,1,3543.83,2138.64
1,14.62,27.74,1,0.73,1,0,1712.61,1029.87
1,14.02,25.63,0,0.23,1,1,1919.7,1160.54
1,31.79,60.44,0,0.09,1,0,3551.36,2122.14
0,18.4,34.63,0,0.08,1,1,2308.88,1373.94
0,13.8,25.47,1,0.47,0,0,1505.6,901.44
1,13.5,24.5,1,0.72,1,1,1860.14,1117.29
1,16.51,30.48,1,0.77,1,1,2186.89,1316.26
1,8.82,13.27,0,0.72,1,1,1288.73,781.94
0,7.5,12.67,1,0.91,1,1,1105.08,662.51
0,30.64,59.84,1,0.05,1,1,3676.64,2204.86
1,44.22,86.35,0,0.86,1,1,5250.85,3150.37
1,7.64,11.74,0,0.66,1,1,1183.01,712.63
0,7.71,13.3,1,0.18,1,0,836.81,495.87
0,24.57,47.8,1,0.68,1,0,2712.8,1618.7
1,17.26,32.45,0,0.51,1,1,2286.38,1374.45
0,20.05,37.66,0,0.36,1,1,2482.02,1483.45
0,24.22,46.05,0,0.25,1,1,2942.97,1772.49
0,10.62,18.52,1,0.46,1,1,1436.47,851.83
0,14.1,26.16,1,0.24,1,1,1840.32,1101.26
1,15.37,27.47,1,0.08,1,0,1740.9,1037.78
0,7.12,11.81,0,0.85,0,0,757.63,451.21
0,13.94,25.5,1,0.59,1,0,1512.27,902.97
0,27.82,53.59,0,0.36,1,1,3349.12,2016.1
0,8.97,16.28,1,0.45,1,1,1287.47,787.53
1,13.76,25.16,0,0.86,1,1,1892.47,1130.35
0,12.7,24.03,1,0.32,1,0,1401.13,837.21
1,10.85,17.74,0,0.38,1,0,1223.23,733.22
0,23.08,42.61,1,0.77,1,1,2782.17,1665.01
0,8.34,14.15,0,0.2,1,1,1192.08,719.04
0,36.85,70.38,0,0.66,1,1,4303.18,2575.98
0,25.21,47.17,0,0.43,1,0,2725.71,1638.48
1,6.52,9.96,0,0.5,1,1,1073.76,645.7
0,41.35,79.12,0,0.79,0,0,4489.91,2697.72
1,13.21,24.03,0,0.99,1,0,1531.97,919.12
0,8.8,14.21,0,0.83,1,0,916.2,553.38
0,24.44,47.34,1,0.16,1,1,2994.7,1800.48
0,23.52,43.27,1,0.22,0,0,2523.47,1513.18
1,3.81,5.85,0,0.41,0,0,515.86,312.31
0,9.35,15.86,0,0.72,1,1,1292.38,783.55
0,13.89,24.98,0,0.51,1,1,1793.58,1068.22
0,2.98,4.06,0,0.9,1,0,321.11,182.52
0,13.87,24.68,1,0.05,1,1,1785.72,1078.93
1,12.68,22.66,0,0.26,1,1,1762.47,1062.98
1,6.02,9.8,1,0.22,0,0,743.7,453.37
1,14.06,24.64,0,0.74,1,0,1594.77,956.32
1,12.98,22.48,1,0.46,1,0,1473.86,893.09
1,5.6,8.6,1,0.02,1,1,987.77,608.13
0,23.6,44.0,0,0.77,1,0,2550.01,1535.77
1,22.9,42.41,1,0.36,1,1,2868.39,1724.94
0,9.64,16.85,0,0.26,1,1,1338.39,807.71
0,10.32,17.51,0,0.18,1,0,1091.48,655.73
1,18.33,34.88,1,0.95,1,0,2114.45,1270.28
1,10.86,18.89,1,0.94,1,0,1259.01,757.65
1,4.25,5.08,0,0.08,1,1,813.91,500.71
1,17.42,33.14,0,0.23,1,1,2315.17,1386.3
0,7.21,11.72,0,0.65,1,0,758.13,453.77
0,9.33,15.84,1,0.67,0,0,991.57,594.96
0,32.28,63.07,1,0.42,1,1,3855.83,2317.63
1,10.2,18.21,0,0.57,1,1,1505.26,905.38
1,11.39,20.95,1,0.7,0,0,1349.23,803.1
0,23.62,42.75,0,0.95,1,0,2512.43,1507.83
0,19.63,36.08,0,0.73,1,1,2414.66,1449.27
0,6.12,10.49,0,0.11,0,0,671.19,402.67
1,12.15,20.98,0,0.72,1,1,1684.28,1015.77
1,13.9,24.9,0,0.07,1,0,1591.87,961.1
0,14.31,26.11,0,0.5,1,1,1848.82,1106.1
1,13.99,25.0,0,0.53,1,1,1900.24,1150.79
1,71.25,140.94,0,0.78,1,0,7941.05,4757.14
0,5.68,8.93,0,0.01,1,0,599.97,356.43
1,31.6,59.37,0,0.87,1,0,3510.93,2105.45
0,28.73,54.91,0,0.66,1,0,3133.33,1883.52
0,16.57,29.28,0,0.03,1,0,1755.97,1044.93
0,7.51,12.59,0,0.16,1,0,802.59,492.63
1,42.11,81.13,1,0.04,1,1,4990.32,2986.21
1,4.06,4.67,0,0.77,1,0,493.01,303.56
0,8.05,13.25,0,0.17,1,1,1149.71,688.75
1,27.7,53.63,1,0.05,1,0,3144.81,1887.36
0,9.63,15.26,0,0.14,1,0,992.12,584.17
1,40.84,79.34,0,0.56,1,1,4874.04,2929.14
1,5.92,7.55,0,0.5,1,1,970.91,582.78
0,5.79,8.99,0,0.25,1,0,608.62,371.04
0,9.05,15.25,1,0.94,1,1,1259.59,749.8
1,15.06,28.14,0,0.85,1,1,2047.13,1236.43
0,10.73,17.07,0,0.31,1,1,1397.26,830.78
1,8.38,14.22,0,0.47,1,0,997.27,599.63
1,30.78,59.44,0,0.52,1,1,3773.28,2257.67
1,33.54,65.12,0,0.76,1,1,4079.19,2458.31
0,8.75,15.54,0,0.43,1,0,953.24,576.7
0,4.22,5.98,1,0.55,0,0,439.16,271.47
0,3.08,4.25,1,0.41,1,0,331.18,197.39
1,13.72,24.8,0,0.76,1,0,1581.81,947.53
0,17.31,32.95,1,0.56,1,1,2204.11,1323.27
0,13.18,23.11,1,0.83,1,0,1402.68,840.93
1,11.51,20.03,1,0.05,1,1,1624.4,973.67
1,6.78,11.38,0,0.9,1,1,1132.21,679.25
0,21.88,40.16,1,0.82,1,0,2348.12,1414.75
1,42.18,81.12,0,0.82,1,0,4694.42,2821.5
1,3.54,4.63,1,0.14,1,1,766.0,454.74
0,12.03,20.29,0,0.26,1,1,1560.39,940.79
0,5.89,9.84,1,0.98,1,1,939.75,557.86
1,5.29,7.4,0,0.95,1,0,635.85,388.97
1,5.72,8.81,1,0.23,1,1,1001.1,596.89
0,14.8,28.3,0,0.43,1,0,1641.56,988.91
0,14.54,27.4,1,0.16,1,1,1898.35,1143.19
0,37.56,71.5,1,0.26,1,0,4064.8,2437.35
1,11.31,20.49,0,0.18,1,0,1330.09,796.14
0,5.32,6.79,0,0.08,0,0,519.88,310.78
0,11.88,20.51,0,0.58,1,1,1557.5,937.94
1,5.41,7.56,0,0.24,0,0,647.82,392.91
1,6.1,9.31,1,0.99,1,1,1033.82,632.35
1,18.92,34.19,0,0.52,1,0,2124.27,1283.26
0,14.9,27.33,0,0.36,1,0,1615.83,972.4
0,17.64,33.02,1,0.91,1,1,2220.93,1334.89
0,10.26,17.92,0,0.62,1,0,1103.0,659.11
1,20.64,38.67,0,0.13,1,1,2641.36,1589.07
1,11.54,19.55,0,0.5,0,0,1314.52,795.59
0,25.94,49.61,0,0.44,1,0,2835.41,1707.01
0,14.83,27.68,0,0.77,1,0,1622.07,974.66
1,11.36,20.06,0,0.69,1,1,1621.66,971.0
1,15.5,27.98,0,0.37,1,0,1764.75,1059.54
0,11.53,21.49,1,0.47,1,0,1272.45,767.11
1,34.47,67.82,0,0.52,1,1,4209.37,2532.56
1,14.07,25.72,1,0.42,1,0,1625.2,976.31
1,15.62,28.31,1,0.11,1,1,2080.49,1254.07
1,11.02,19.32,0,0.91,1,0,1278.94,772.68
1,23.72,44.66,1,0.67,1,0,2674.77,1603.41
1,18.32,34.27,0,0.47,1,0,2094.25,1253.67
1,9.72,17.42,1,0.57,1,1,1458.11,884.34
0,6.6,9.37,1,0.21,1,1,960.03,580.59
0,7.92,12.19,0,0.53,1,0,814.32,491.4
1,9.44,17.58,1,0.75,1,0,1150.85,687.8
1,34.94,66.89,0,0.53,1,0,3903.4,2331.78
1,10.83,18.03,0,0.48,1,1,1533.82,923.69
0,7.45,13.15,0,0.46,1,0,814.95,491.4
1,3.88,5.57,1,0.76,1,0,509.74,309.28
0,33.93,64.6,0,0.75,1,0,3686.64,2211.99
1,17.68,33.2,0,0.75,0,0,2030.17,1215.3
0,19.76,36.68,1,0.25,1,1,2439.14,1465.84
0,21.83,42.04,1,0.62,1,1,2703.72,1629.53
0,11.42,20.99,1,0.78,1,1,1548.25,932.7
1,12.34,21.71,0,0.56,1,0,1418.91,844.63
0,32.72,62.99,0,0.78,1,1,3875.32,2325.29
0,13.55,24.41,1,0.85,1,1,1760.91,1054.31
0,17.72,33.56,0,0.17,1,0,1942.69,1173.59
0,23.46,44.57,1,0.31,1,1,2860.84,1716.42
1,18.85,34.52,0,0.6,1,1,2429.65,1466.28
0,12.21,21.32,1,0.29,1,1,1599.66,961.91
0,12.04,21.56,1,0.94,1,1,1598.54,958.07
1,19.32,36.42,1,0.19,1,1,2508.63,1501.38
1,19.9,36.56,0,0.36,1,1,2542.53,1524.76
1,26.96,51.09,1,0.99,1,1,3331.97,2000.24
1,16.99,31.94,0,0.19,1,1,2256.83,1349.51
1,19.06,36.0,0,0.45,1,0,2185.48,1314.49
0,9.29,15.68,0,0.31,0,0,985.82,587.25
1,7.73,13.64,0,0.81,0,0,944.38,559.34
1,19.13,36.75,0,0.3,1,1,2508.85,1499.71
1,8.26,13.4,1,0.16,1,1,1264.25,757.15
1,12.33,21.55,0,0.93,0,0,1411.66,849.73
1,31.14,59.7,0,0.32,1,1,3798.24,2288.15
0,27.87,53.93,1,0.74,1,0,3059.71,1834.63
0,14.6,25.66,0,0.29,1,1,1850.03,1112.68
1,10.65,17.93,0,0.18,1,1,1521.76,913.71
1,12.57,22.17,0,0.8,0,0,1443.56,855.49
0,20.78,39.67,0,0.06,1,0,2279.1,1369.35
1,11.68,20.91,0,0.33,1,1,1660.18,997.0
1,11.55,19.15,0,0.78,1,1,1602.8,954.8
0,28.09,52.06,1,0.51,1,1,3318.07,2000.29
1,13.76,25.19,1,0.69,1,0,1594.38,959.63
1,7.33,13.15,1,0.07,0,0,909.62,537.44
0,17.68,31.57,0,0.75,1,1,2180.72,1312.05
1,21.87,42.01,0,0.17,1,1,2802.81,1697.82
0,8.72,12.99,0,0.81,1,1,1175.99,706.63
0,11.4,19.6,0,0.56,1,1,1508.56,909.59
0,11.2,19.5,1,0.74,1,0,1197.66,715.76
1,17.04,31.85,0,0.21,1,1,2257.28,1353.12
0,18.89,35.27,1,0.4,1,1,2352.95,1420.59
0,7.93,14.1,0,0.8,1,1,1168.11,705.05
1,5.57,7.97,0,0.91,1,0,666.24,405.09
0,32.02,59.63,0,0.23,0,0,3438.95,2062.19
1,6.53,9.29,0,0.79,1,1,1052.92,635.02
1,17.62,32.19,1,0.11,1,0,1996.33,1197.41
1,11.12,19.86,1,0.43,1,0,1303.98,785.46
1,13.34,24.51,0,0.94,1,1,1852.8,1112.11
0,38.08,73.63,0,0.95,1,1,4462.78,2687.56
0,101.09,200.78,0,0.3,1,0,11127.9,6675.56
1,3.71,5.9,0,0.19,0,0,511.28,308.9
1,22.28,43.19,0,0.15,1,1,2857.96,1706.77
0,10.46,19.18,1,0.48,0,0,1147.65,694.54
1,24.08,46.23,1,0.09,1,1,3040.49,1819.42
0,23.68,43.7,0,0.36,1,1,2843.82,1704.06
1,45.18,85.78,0,0.02,1,0,4983.15,2983.7
1,14.13,25.97,1,0.26,1,1,1937.54,1156.4
1,7.15,10.95,0,0.9,1,1,1134.91,686.81
1,21.59,40.86,0,0.45,1,1,2756.49,1650.94
1,12.19,22.05,0,0.07,1,1,1720.79,1026.18
0,11.1,19.57,0,0.65,1,1,1492.34,888.81
1,8.73,15.29,0,0.96,1,0,1043.36,631.56
1,25.75,49.29,0,0.46,1,0,2915.5,1747.49
1,34.86,67.95,0,0.62,1,1,4230.25,2538.9
1,5.63,8.92,1,0.92,0,0,698.16,423.51
0,17.68,32.97,0,0.42,1,0,1925.42,1158.21
1,8.86,15.59,0,0.66,1,1,1360.44,818.22
1,4.25,6.69,1,0.44,1,0,562.03,343.57
0,12.18,22.75,1,0.96,1,0,1340.53,797.89
0,6.82,11.16,0,0.5,1,1,1026.02,615.07
1,4.01,6.23,1,0.89,1,1,838.06,508.37
0,10.94,17.11,0,0.51,0,0,1113.64,677.41
0,5.49,9.64,1,0.67,1,0,614.27,378.34
0,7.42,12.54,1,0.39,1,1,1097.04,653.24
1,5.12,7.6,1,0.92,1,0,632.93,380.13
1,9.63,16.32,1,0.65,1,0,1118.43,673.52
0,6.88,11.84,1,0.02,1,1,1050.89,630.72
1,18.14,32.46,0,0.02,1,1,2331.84,1403.58
1,23.37,43.42,0,0.68,1,1,2921.85,1765.41
0,13.62,25.11,1,0.11,1,0,1483.79,885.77
0,10.06,17.87,1,0.72,1,0,1088.76,646.98
1,9.64,16.53,1,0.32,1,1,1428.78,861.45
0,6.79,11.88,1,0.54,1,1,1046.3,626.46
1,6.65,11.52,0,0.17,1,1,1128.12,681.25
0,19.35,35.13,1,0.25,1,1,2371.69,1424.98
0,3.3,5.49,1,0.44,1,1,679.38,407.69
1,12.11,21.02,0,0.67,1,0,1386.66,828.54
0,9.29,16.63,1,0.16,1,1,1312.89,789.22
1,17.19,32.11,0,0.28,1,0,1973.6,1182.2
0,5.76,7.75,1,0.21,1,1,869.38,528.21
0,12.36,22.03,1,0.86,1,0,1329.19,798.04
0,17.92,31.59,0,0.65,1,0,1893.47,1129.71
0,3.34,4.87,0,0.47,0,0,364.16,225.49
0,6.59,10.47,0,0.95,1,1,993.73,596.55
0,12.09,20.97,0,0.74,1,1,1583.74,961.67
1,15.86,29.9,0,0.93,1,0,1838.31,1101.64
1,14.52,25.93,0,0.6,1,0,1653.98,988.4
0,17.81,32.41,0,0.14,1,1,2213.67,1327.71
1,8.14,11.95,0,0.68,1,1,1216.74,730.54
0,3.77,6.19,1,0.2,1,0,424.72,253.55
0,13.07,23.72,0,0.35,0,0,1415.02,845.85
1,5.42,8.38,1,0.51,1,1,971.99,581.91
0,9.06,14.37,0,0.16,1,1,1233.78,749.52
0,22.18,42.07,1,0.02,1,1,2721.0,1632.34
0,18.13,32.12,1,0.33,1,1,2215.64,1341.11
1,9.82,16.54,0,0.82,1,1,1438.77,869.49
1,7.18,12.28,0,0.02,0,0,876.95,525.86
0,20.02,37.65,1,0.11,1,0,2181.33,1312.09
0,22.75,40.52,0,0.81,1,1,2703.16,1620.25
1,4.88,8.32,0,0.31,1,1,943.78,572.6
1,3.68,4.94,0,0.94,1,1,782.6,477.21
0,45.49,88.66,0,0.38,1,0,4983.84,2993.28
0,5.02,8.32,1,0.8,1,0,550.81,327.95
0,16.65,29.88,1,0.26,1,1,2079.95,1251.95
1,32.97,63.94,0,0.06,1,1,4017.44,2407.99
1,12.79,23.19,0,0.88,0,0,1484.85,883.98
0,7.79,13.58,0,0.93,1,0,847.36,509.72
0,4.45,7.02,1,0.71,1,1,782.75,462.5
1,5.91,8.39,1,0.77,1,1,995.93,596.48
1,16.32,30.1,0,0.01,1,0,1867.65,1122.43
1,31.11,60.17,1,0.75,1,1,3810.63,2295.2
0,9.88,16.58,1,0.47,1,1,1341.28,802.57
1,8.53,14.72,0,0.45,1,1,1317.57,786.48
1,24.78,46.34,1,0.54,1,1,3078.82,1852.24
0,6.64,12.01,0,0.27,1,0,742.1,446.35
1,14.32,25.39,0,0.7,1,1,1927.82,1158.06
1,15.59,26.96,0,0.3,1,0,1735.91,1034.11
1,11.69,19.34,0,0.56,0,0,1316.35,795.24
1,12.54,22.55,1,0.14,1,1,1753.1,1042.31
0,44.68,87.14,1,0.68,1,0,4898.21,2939.9
0,16.9,31.91,0,0.19,1,1,2152.07,1298.37
